Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.538355;-1.591653;-14.485519;0;;;;;;;1.11689;0.075774;-23.421467;0.192517
-24.530203;-1.660494;-14.403989;0;;;;;;;1.125042;0.075329;-23.405161;0.192752
-24.522051;-1.731884;-14.322458;0;;;;;;;1.133194;0.073832;-23.388857;0.193
-24.513899;-1.811944;-14.240928;0;;;;;;;1.141346;0.073552;-23.372551;0.193344
-24.505745;-1.882113;-14.159396;0;;;;;;;1.1495;0.074008;-23.356247;0.193772
-24.497593;-1.951292;-14.077866;0;;;;;;;1.157652;0.074701;-23.339941;0.194304
-24.489441;-2.014293;-13.996335;0;;;;;;;1.165804;0.075279;-23.323637;0.194894
-24.481289;-2.076886;-13.914804;0;;;;;;;1.173956;0.076151;-23.307331;0.195553
-24.473135;-2.146933;-13.833273;0;;;;;;;1.18211;0.077819;-23.291027;0.196351
-24.464983;-2.219904;-13.751742;0;;;;;;;1.190262;0.079533;-23.274721;0.197192
-24.456831;-2.288363;-13.670212;0;;;;;;;1.198414;0.080097;-23.258417;0.198155
-24.448679;-2.368496;-13.58868;0;;;;;;;1.206566;0.079946;-23.242111;0.19924
-24.440525;-2.449599;-13.50715;0;;;;;;;1.21472;0.080742;-23.225807;0.200497
-24.432373;-2.529128;-13.425619;0;;;;;;;1.222872;0.081263;-23.209501;0.201868
-24.424221;-2.603876;-13.344089;0;;;;;;;1.231024;0.08183;-23.193197;0.203377
-24.416069;-2.681636;-13.262557;0;;;;;;;1.239176;0.084359;-23.176891;0.205019
-24.407915;-2.772732;-13.181026;0;;;;;;;1.24733;0.085551;-23.160587;0.206767
-24.399763;-2.868247;-13.099496;0;;;;;;;1.255482;0.087509;-23.144281;0.208653
-24.391611;-2.967181;-13.017964;0;;;;;;;1.263634;0.087232;-23.127977;0.210682
