Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.67281;11.572727;-17.604595;0;;;;;;;1.516869;-0.02163;-23.67281;0
-23.664383;11.469958;-17.562456;0;;;;;;;1.525295;-0.02163;-23.664383;0
-23.655956;11.369352;-17.520317;0;;;;;;;1.533722;-0.02163;-23.655956;0
-23.647528;11.268863;-17.478176;0;;;;;;;1.54215;-0.02163;-23.647528;0
-23.639101;11.166629;-17.436037;0;;;;;;;1.550577;-0.02163;-23.639101;0
-23.630674;11.060811;-17.393898;0;;;;;;;1.559004;-0.02163;-23.630674;0
-23.622248;10.962526;-17.351759;0;;;;;;;1.56743;-0.02163;-23.622248;0
-23.613821;10.870905;-17.30962;0;;;;;;;1.575857;-0.02163;-23.613821;0
-23.605392;10.784967;-17.267479;0;;;;;;;1.584286;-0.02163;-23.605392;0
-23.596966;10.699714;-17.225342;0;;;;;;;1.592712;-0.02163;-23.596966;0
-23.588539;10.611342;-17.183201;0;;;;;;;1.601139;-0.02163;-23.588539;0
-23.580112;10.523775;-17.141062;0;;;;;;;1.609566;-0.02163;-23.580112;0
-23.571686;10.443875;-17.098923;0;;;;;;;1.617992;-0.02163;-23.571686;0
-23.563257;10.367479;-17.056784;0;;;;;;;1.626421;-0.02163;-23.563257;0
-23.554831;10.295816;-17.014645;0;;;;;;;1.634848;-0.02163;-23.554831;0
-23.546404;10.230833;-16.972504;0;;;;;;;1.643274;-0.02163;-23.546404;0
-23.537977;10.166028;-16.930367;0;;;;;;;1.651701;-0.02163;-23.537977;0
-23.529551;10.101075;-16.888226;0;;;;;;;1.660128;-0.02163;-23.529551;0
-23.521122;10.041189;-16.846087;0;;;;;;;1.668556;-0.02163;-23.521122;0
-23.512695;9.984104;-16.803947;0;;;;;;;1.676983;-0.02163;-23.512695;0
-23.504269;9.934701;-16.761808;0;;;;;;;1.68541;-0.02163;-23.504269;0
-23.495842;9.882505;-16.719669;0;;;;;;;1.693836;-0.02163;-23.495842;0.000227
-23.487415;9.833454;-16.677528;0;;;;;;;1.702263;-0.02163;-23.487415;0.005962
-23.478987;9.787466;-16.635391;0;;;;;;;1.710691;-0.02163;-23.478987;0.006442
-23.47056;9.741632;-16.59325;0;;;;;;;1.719118;-0.02163;-23.47056;0.006926
-23.462133;9.697504;-16.551111;0;;;;;;;1.727545;-0.02163;-23.462133;0.007391
-23.453707;9.656726;-16.508972;0;;;;;;;1.735971;-0.02163;-23.453707;0.007901
-23.44528;9.619313;-16.466831;0;;;;;;;1.744398;-0.02163;-23.44528;0.008419
-23.436852;9.58384;-16.424694;0;;;;;;;1.752827;-0.02163;-23.436852;0.008968
-23.428425;9.544444;-16.382553;0;;;;;;;1.761253;-0.02163;-23.428425;0.009505
-23.419998;9.505904;-16.340414;0;;;;;;;1.76968;-0.02163;-23.419998;0.01007
-23.411572;9.480279;-16.298275;0;;;;;;;1.778107;-0.02163;-23.411572;0.010659
-23.403145;9.457704;-16.256136;0;;;;;;;1.786533;-0.02163;-23.403145;0.011275
-23.394716;9.430516;-16.213997;0;;;;;;;1.794962;-0.02163;-23.394716;0.011934
-23.38629;9.409134;-16.171856;0;;;;;;;1.803389;-0.02163;-23.38629;0.012575
-23.377863;9.389966;-16.129719;0;;;;;;;1.811815;-0.02163;-23.377863;0.01325
-23.369436;9.372857;-16.087578;0;;;;;;;1.820242;-0.02163;-23.369436;0.013946
-23.36101;9.356347;-16.045439;0;;;;;;;1.828669;-0.02163;-23.36101;0.014671
-23.352581;9.341943;-16.0033;0;;;;;;;1.837097;-0.02163;-23.352581;0.015403
-23.344154;9.334067;-15.961161;0;;;;;;;1.845524;-0.02163;-23.344154;0.016181
-23.335728;9.330987;-15.919021;0;;;;;;;1.853951;-0.02163;-23.335728;0.016948
-23.327301;9.327689;-15.876882;0;;;;;;;1.862377;-0.02163;-23.327301;0.017763
-23.318874;9.32027;-15.834743;0;;;;;;;1.870804;-0.02163;-23.318874;0.018535
