Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.371471;2.512976;-6.717649;0;;;;;;;1.850811;0.21798;-21.520464;0.933414
-23.363317;feb.12;-6.636131;0;;;;;;;1.858965;0.219121;-21.504156;0.944251
-23.355164;2.431084;-6.554613;0;;;;;;;1.867119;0.220262;-21.487848;0.954994
-23.34701;2.391366;-6.473095;0;;;;;;;1.875273;0.221402;-21.47154;0.965736
-23.338858;2.352039;-6.391577;0;;;;;;;1.883425;0.221982;-21.455233;0.976366
-23.330704;2.31379;-6.310059;0;;;;;;;1.891579;0.222562;-21.438925;0.98693
-23.32255;2.276671;-6.22854;0;;;;;;;1.899733;0.223142;-21.422617;0.997446
-23.314398;2.240492;-6.147022;0;;;;;;;1.907885;0.223722;-21.406311;1.007698
-23.306244;2.205856;-6.065504;0;;;;;;;1.916039;0.224301;-21.390003;1.017733
-23.29809;2.173045;-5.983986;0;;;;;;;1.924192;0.224881;-21.373695;1.02776
-23.289936;2.14002;-5.902468;0;;;;;;;1.932346;0.225461;-21.357388;1.037547
-23.281784;2.107726;-5.82095;0;;;;;;;1.940498;0.226041;-21.34108;1.047281
-23.27363;2.075074;-5.739431;0;;;;;;;1.948652;0.226621;-21.324772;1.056972
-23.265476;2.044373;-5.657913;0;;;;;;;1.956806;0.2272;-21.308464;1.066565
-23.257324;2.013971;-5.576395;0;;;;;;;1.964958;0.228388;-21.292156;1.075942
-23.24917;1.985209;-5.494877;0;;;;;;;1.973112;0.229575;-21.27585;1.085137
-23.241016;1.956959;-5.413359;0;;;;;;;1.981266;0.230762;-21.259542;1.094101
-23.232864;1.927782;-5.331841;0;;;;;;;1.98942;0.231949;-21.243235;1.102894
-23.22471;1.898364;-5.250322;0;;;;;;;1.997572;0.233136;-21.226927;1.111603
-23.216557;1.868955;-5.168804;0;;;;;;;2.005726;0.234323;-21.210619;1.120265
-23.208403;1.840552;-5.087286;0;;;;;;;2.01388;0.23551;-21.194311;1.12879
-23.200251;1.812231;-5.005768;0;;;;;;;2.022032;0.236698;-21.178005;1.137214
-23.192097;1.784967;-4.92425;0;;;;;;;2.030186;0.237885;-21.161697;1.145587
-23.183943;1.758181;-4.842731;0;;;;;;;2.03834;0.239072;-21.14539;1.153841
-23.175789;1.731084;-4.761213;0;;;;;;;2.046492;0.239674;-21.129082;1.161862
-23.167637;1.704734;-4.679695;0;;;;;;;2.054646;0.240277;-21.112774;1.169701
-23.159483;1.679646;-4.598177;0;;;;;;;2.062799;0.240879;-21.096466;1.177383
-23.151329;1.654901;-4.516659;0;;;;;;;2.070953;0.241481;-21.080158;1.184958
-23.143177;1.631728;-4.435141;0;;;;;;;2.079105;0.242084;-21.06385;1.192375
-23.135023;1.609249;-4.353622;0;;;;;;;2.087259;0.242686;-21.047543;1.199644
-23.126869;jan.62;-4.272104;0;;;;;;;2.095413;0.243289;-21.031237;1.206832
-23.118717;1.56435;-4.190586;0;;;;;;;2.103565;0.243891;-21.014929;1.213974
-23.110563;1.542533;-4.109068;0;;;;;;;2.111719;0.244493;-20.998621;1.221058
-23.102409;1.519164;-4.02755;0;;;;;;;2.119873;0.245096;-20.982313;1.228
-23.094257;1.495485;-3.946032;0;;;;;;;2.128027;0.245705;-20.966005;1.234727
-23.086103;1.472718;-3.864513;0;;;;;;;2.136179;0.246315;-20.949697;1.241272
-23.07795;1.450701;-3.782995;0;;;;;;;2.144333;0.246925;-20.933392;1.247715
-23.069796;1.427876;-3.701477;0;;;;;;;2.152487;0.247534;-20.917084;1.25404
-23.061644;1.405832;-3.619959;0;;;;;;;2.160639;0.248144;-20.900776;1.260228
-23.05349;1.385175;-3.538441;0;;;;;;;2.168793;0.248754;-20.884468;1.266334
-23.045336;1.364145;-3.456923;0;;;;;;;2.176947;0.249363;-20.86816;1.272337
-23.037182;1.342172;-3.375404;0;;;;;;;2.185099;0.249973;-20.851852;1.27825
-23.02903;1.320758;-3.293886;0;;;;;;;2.193253;0.250582;-20.835545;1.284099
-23.020876;1.301077;-3.212368;0;;;;;;;2.201406;0.251192;-20.819237;1.289889
-23.012722;1.283743;-3.13085;0;;;;;;;2.20956;0.251809;-20.802929;1.295555
-23.00457;1.265716;-3.049332;0;;;;;;;2.217712;0.252426;-20.786623;jan.11
-22.996416;1.247288;-2.967813;0;;;;;;;2.225866;0.253042;-20.770315;1.306547
-22.988262;jan.99;-2.886295;0;;;;;;;2.23402;0.253659;-20.754007;1.311842
-22.98011;1.212112;-2.804777;0;;;;;;;2.242172;0.254276;-20.7377;1.317051
-22.971956;1.194281;-2.723259;0;;;;;;;2.250326;0.254893;-20.721392;1.322197
-22.963802;1.178006;-2.641741;0;;;;;;;2.25848;0.25551;-20.705084;1.327284
