Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-24.157242;40.785015;;;;;;;1.06498;0.119386;-23.092216;0.079085;-14.574212;0
-24.14905;40.404179;;;;;;;1.073172;0.119492;-23.075832;0.081198;-14.492304;0
-24.140858;40.026207;;;;;;;1.081364;0.119598;-23.059448;0.083366;-14.410397;0
-24.132664;39.650543;;;;;;;1.089556;0.119704;-23.043064;0.085561;-14.328488;0
-24.124472;39.282097;;;;;;;1.09775;0.11981;-23.026678;0.087813;-14.246581;0
-24.11628;38.91811;;;;;;;1.105942;0.119917;-23.010294;0.090102;-14.164673;0
-24.108088;38.557896;;;;;;;1.114134;0.120023;-22.99391;0.092473;-14.082766;0
-24.099895;38.203896;;;;;;;1.122326;0.120129;-22.977524;0.094904;-14.000857;0
-24.091703;37.856236;;;;;;;1.130518;0.120235;-22.96114;0.097396;-13.91895;0
-24.083511;37.516151;;;;;;;1.13871;0.120341;-22.944756;0.099968;-13.837042;0
-24.075319;37.185394;;;;;;;1.146902;0.120447;-22.928371;0.10264;-13.755135;0
-24.067127;36.860886;;;;;;;1.155094;0.120558;-22.911985;0.105392;-13.673226;0
-24.058935;36.542965;;;;;;;1.163286;0.120668;-22.895601;0.108216;-13.591319;0
-24.050743;36.23243;;;;;;;1.171478;0.120778;-22.879217;0.111086;-13.509411;0
-24.042551;35.928356;;;;;;;1.17967;0.120888;-22.862831;0.114061;-13.427504;0
-24.034359;35.629398;;;;;;;1.187862;0.120998;-22.846447;0.117052;-13.345595;0
-24.026167;35.333752;;;;;;;1.196054;0.121108;-22.830063;0.120064;-13.263688;0
-24.017975;35.042645;;;;;;;1.204247;0.121218;-22.813679;0.123201;-13.18178;0
-24.009783;34.754578;;;;;;;1.212439;0.121328;-22.797293;0.126391;-13.099873;0
-24.001591;34.468735;;;;;;;1.220631;0.121438;-22.780909;0.129625;-13.017964;0
-23.993399;34.18589;;;;;;;1.228823;0.121548;-22.764524;0.132936;-12.936057;0
-23.985207;33.901642;;;;;;;1.237015;0.121662;-22.74814;0.136282;-12.854149;0
-23.977015;33.614891;;;;;;;1.245207;0.121776;-22.731754;0.139645;-12.772242;0
-23.968822;33.328197;;;;;;;1.253399;0.12189;-22.71537;0.143178;-12.690333;0
-23.960629;33.038609;;;;;;;1.261593;0.122004;-22.698986;0.146751;-12.608426;0
-23.952436;32.743523;;;;;;;1.269785;0.122118;-22.682602;0.150353;-12.526518;0
-23.944244;32.444633;;;;;;;1.277977;0.122232;-22.666216;0.154043;-12.444611;0
-23.936052;32.13842;;;;;;;1.286169;0.122346;-22.649832;0.157826;-12.362702;0
-23.92786;31.825148;;;;;;;1.294361;0.12246;-22.633448;0.161664;-12.280795;0
-23.919668;31.508278;;;;;;;1.302553;0.122574;-22.617062;0.165553;-12.198887;0
-23.911476;31.186357;;;;;;;1.310745;0.122688;-22.600677;0.169509;-12.11698;0
-23.903284;30.860468;;;;;;;1.318937;0.122805;-22.584293;0.17357;-12.035071;0
-23.895092;30.52713;;;;;;;1.327129;0.122923;-22.567909;0.177703;-11.953163;0
-23.8869;30.186443;;;;;;;1.335321;0.123041;-22.551523;0.181848;-11.871256;0
-23.878708;29.839588;;;;;;;1.343513;0.123159;-22.535139;0.186024;-11.789348;0
-23.870516;29.485355;;;;;;;1.351706;0.123276;-22.518755;0.190243;-11.70744;0
-23.862324;29.123863;;;;;;;1.359898;0.123394;-22.502369;0.194549;-11.625532;0
-23.854132;28.758648;;;;;;;1.36809;0.123512;-22.485985;0.198917;-11.543625;0
-23.84594;28.384665;;;;;;;1.376282;0.12363;-22.469601;0.203343;-11.461717;0
-23.837748;28.006807;;;;;;;1.384474;0.123747;-22.453217;0.20785;-11.379809;0
-23.829556;27.625093;;;;;;;1.392666;0.123865;-22.436831;0.212404;-11.297901;0
-23.821363;27.238676;;;;;;;1.400858;0.123987;-22.420446;0.21699;-11.215994;0
-23.813171;26.851259;;;;;;;1.40905;0.124108;-22.404062;0.221604;-11.134086;0
-23.804979;26.461367;;;;;;;1.417242;0.12423;-22.387676;0.226288;-11.052178;0
-23.796787;26.074152;;;;;;;1.425434;0.124351;-22.371292;0.231028;-10.97027;0
-23.788593;25.67869;;;;;;;1.433628;0.124473;-22.354908;0.235742;-10.888363;0
-23.780401;25.285042;;;;;;;1.44182;0.124594;-22.338524;0.240495;-10.806455;0
-23.772209;24.894882;;;;;;;1.450012;0.124716;-22.322138;0.245333;-10.724547;0
-23.764017;24.506638;;;;;;;1.458204;0.124837;-22.305754;0.250219;-10.642639;0
-23.755825;24.120821;;;;;;;1.466396;0.124959;-22.28937;0.255185;-10.560732;0
-23.747633;23.741058;;;;;;;1.474588;0.12508;-22.272985;0.260207;-10.478824;0
-23.739441;23.363106;;;;;;;1.48278;0.125163;-22.256599;0.265239;-10.396916;0
-23.731249;22.993763;;;;;;;1.490973;0.125246;-22.240215;0.27031;-10.315008;0
