Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
2.344829;234.821442;23.452269;4.653257;;;;;2.344829;-13.577179;4.689857;21.213003
2.353114;235.543671;23.535139;4.669737;;;;;2.353114;-13.577179;4.706429;21.060911
feb.14;236.237701;23.61801;4.686215;;;;;feb.14;-13.577179;4.723001;20.909687
2.369685;236.899033;23.70088;4.702706;;;;;2.369685;-13.577179;4.739573;20.758497
2.377971;237.52359;23.783751;4.719199;;;;;2.377971;-13.577179;4.756145;20.608406
2.386257;238.106674;23.866619;4.735679;;;;;2.386257;-13.577179;4.772717;20.459517
2.394542;238.646332;23.94949;4.752156;;;;;2.394542;-13.577179;4.789289;20.310913
2.402828;239.145691;24.03236;4.76864;;;;;2.402828;-13.577179;4.805861;20.162399
2.411114;239.611053;24.115231;4.785131;;;;;2.411114;-13.577179;4.822433;20.013603
2.419399;240.042282;24.198101;4.801619;;;;;2.419399;-13.577179;4.839005;19.863901
2.427685;240.439301;24.280972;4.818108;;;;;2.427685;-13.577179;4.855577;19.713579
2.435971;240.80426;24.363842;4.834598;;;;;2.435971;-13.577179;4.872149;19.564661
2.444256;241.137054;24.446711;4.851083;;;;;2.444256;-13.577179;4.888721;19.418396
2.452542;241.439957;24.529581;4.867569;;;;;2.452542;-13.577179;4.905293;19.274609
2.460827;241.714813;24.612452;4.884053;;;;;2.460827;-13.577179;4.921864;19.133202
2.469113;241.959305;24.695322;4.900545;;;;;2.469113;-13.577179;4.938436;18.993336
2.477398;242.173279;24.778193;4.917019;;;;;2.477398;-13.577179;4.955008;18.85334
2.485684;242.353683;24.861063;4.933501;;;;;2.485684;-13.577179;4.97158;18.713444
2.49397;242.499268;24.943932;4.949992;;;;;2.49397;-13.577179;4.988152;18.574017
2.502255;242.60968;25.026802;4.966479;;;;;2.502255;-13.577179;5.004724;18.435423
2.510541;242.687271;25.109673;4.982961;;;;;2.510541;-13.577179;5.021296;18.298233
2.518826;242.731567;25.192543;4.999437;;;;;2.518826;-13.577179;5.037868;18.162029
2.527112;242.745682;25.275414;5.015929;;;;;2.527112;-13.577179;5.05444;18.025976
2.535398;242.72966;25.358284;5.032424;;;;;2.535398;-13.577179;5.071012;17.889584
2.543684;242.684784;25.441154;5.048906;;;;;2.543684;-13.577179;5.087584;17.75374
2.551969;242.613586;25.524023;5.065381;;;;;2.551969;-13.577179;5.104156;17.618919
2.560255;242.517838;25.606894;5.081868;;;;;2.560255;-13.577179;5.120728;17.485355
2.56854;242.397324;25.689764;5.098366;;;;;2.56854;-13.577179;5.1373;17.35331
2.576826;242.251938;25.772635;5.114845;;;;;2.576826;-13.577179;5.153871;17.2218
2.585111;242.083466;25.855505;5.131324;;;;;2.585111;-13.577179;5.170443;17.089937
2.593397;241.893661;25.938375;5.14781;;;;;2.593397;-13.577179;5.187015;16.958488
2.601683;241.681305;26.021246;5.164305;;;;;2.601683;-13.577179;5.203587;16.828081
2.609968;241.442825;26.104115;5.180784;;;;;2.609968;-13.577179;5.220159;16.699179
2.618254;241.177979;26.186985;5.19727;;;;;2.618254;-13.577179;5.236731;16.572401
2.626539;240.887436;26.269855;5.213765;;;;;2.626539;-13.577179;5.253303;16.447454
2.634825;240.574554;26.352726;5.23025;;;;;2.634825;-13.577179;5.269875;16.323389
2.643111;240.235916;26.435596;5.246737;;;;;2.643111;-13.577179;5.286447;16.199202
2.651396;239.873413;26.518467;5.263216;;;;;2.651396;-13.577179;5.303019;16.075405
2.659682;239.486465;26.601337;5.279705;;;;;2.659682;-13.577179;5.319591;15.95304
2.667968;239.077484;26.684206;5.296187;;;;;2.667968;-13.577179;5.336163;15.832124
2.676253;238.641678;26.767076;5.312665;;;;;2.676253;-13.577179;5.352735;15.712636
2.684539;238.182541;26.849947;5.329153;;;;;2.684539;-13.577179;5.369307;15.594098
2.692824;237.704926;26.932817;5.34565;;;;;2.692824;-13.577179;5.385879;15.47551
2.70111;237.211212;27.015688;5.362133;;;;;2.70111;-13.577179;5.40245;15.357422
2.709396;236.700653;27.098558;5.378607;;;;;2.709396;-13.577179;5.419022;15.23972
2.717681;236.171631;27.181429;5.395088;;;;;2.717681;-13.577179;5.435594;15.122459
2.725967;235.621689;27.264297;5.411578;;;;;2.725967;-13.577179;5.452166;15.00598
2.734252;235.051849;27.347168;5.428072;;;;;2.734252;-13.577179;5.468738;14.89007
2.742538;234.463348;27.430038;5.444552;;;;;2.742538;-13.577179;5.48531;14.774576
2.750824;233.859085;27.512909;5.461037;;;;;2.750824;-13.577179;5.501882;14.658866
2.759109;233.236465;27.595779;5.47753;;;;;2.759109;-13.577179;5.518454;14.544065
2.767395;232.598557;27.67865;5.494014;;;;;2.767395;-13.577179;5.535026;14.430664
2.775681;231.946152;27.76152;5.510499;;;;;2.775681;-13.577179;5.551598;14.318619
2.783966;231.269073;27.844389;5.527;;;;;2.783966;-13.577179;5.56817;14.208295
2.792252;230.574036;27.927259;5.543472;;;;;2.792252;-13.577179;5.584742;14.099491
2.800537;229.861145;28.01013;5.559955;;;;;2.800537;-13.577179;5.601314;13.990441
2.808823;229.13237;28.093;5.576437;;;;;2.808823;-13.577179;5.617886;13.881638
2.817109;228.389954;28.175871;5.592926;;;;;2.817109;-13.577179;5.634458;13.773732
2.825394;227.637573;28.258741;5.609409;;;;;2.825394;-13.577179;5.651029;13.666968
2.83368;226.864929;28.341612;5.625893;;;;;2.83368;-13.577179;5.667601;13.561604
2.841965;226.081985;28.42448;5.642376;;;;;2.841965;-13.577179;5.684173;13.45717
2.850251;225.291748;28.507351;5.658872;;;;;2.850251;-13.577179;5.700745;13.352532
2.858537;224.488647;28.590221;5.675352;;;;;2.858537;-13.577179;5.717317;13.246927
2.866822;223.670853;28.673092;5.691827;;;;;2.866822;-13.577179;5.733889;13.142085
2.875108;222.844452;28.755962;5.708313;;;;;2.875108;-13.577179;5.750461;13.038947
2.883394;222.016098;28.838833;5.724813;;;;;2.883394;-13.577179;5.767033;12.937629
2.891679;221.169907;28.921703;5.741295;;;;;2.891679;-13.577179;5.783605;12.838323
2.899965;220.318085;29.004572;5.757777;;;;;2.899965;-13.577179;5.800177;12.740257
2.90825;219.45462;29.087442;5.774271;;;;;2.90825;-13.577179;5.816749;12.641876
2.916536;218.579361;29.170313;5.790743;;;;;2.916536;-13.577179;5.833321;12.543777
2.924822;217.697464;29.253183;5.807244;;;;;2.924822;-13.577179;5.849893;12.44643
2.933107;216.804596;29.336054;5.82372;;;;;2.933107;-13.577179;5.866465;12.349595
2.941393;215.894958;29.418924;5.840214;;;;;2.941393;-13.577179;5.883036;12.253779
2.949678;214.979813;29.501795;5.856694;;;;;2.949678;-13.577179;5.899608;12.158937
2.957964;214.052155;29.584663;5.873176;;;;;2.957964;-13.577179;5.91618;12.064853
2.96625;213.108185;29.667534;5.889664;;;;;2.96625;-13.577179;5.932752;11.97092
2.974535;212.152527;29.750404;5.906155;;;;;2.974535;-13.577179;5.949324;11.877104
2.982821;211.193298;29.833275;5.922639;;;;;2.982821;-13.577179;5.965896;11.784551
2.991107;210.239609;29.916145;5.939112;;;;;2.991107;-13.577179;5.982468;11.693107
2.999392;209.270859;29.999016;5.955597;;;;;2.999392;-13.577179;5.99904;11.602577
3.007678;208.297379;30.081886;5.972084;;;;;3.007678;-13.577179;6.015612;11.512745
3.015963;207.320404;30.164755;5.988583;;;;;3.015963;-13.577179;6.032184;11.422076
3.024249;206.338974;30.247625;6.005061;;;;;3.024249;-13.577179;6.048756;11.332118
3.032535;205.352371;30.330496;6.021552;;;;;3.032535;-13.577179;6.065328;11.243836
3.04082;204.368439;30.413366;6.038038;;;;;3.04082;-13.577179;6.0819;11.157032
3.049106;203.369293;30.496237;6.054513;;;;;3.049106;-13.577179;6.098472;11.071437
3.057391;202.366974;30.579107;6.071;;;;;3.057391;-13.577179;6.115044;10.987077
3.065677;201.357147;30.661978;6.087492;;;;;3.065677;-13.577179;6.131615;10.90372
3.073963;200.338593;30.744846;6.103979;;;;;3.073963;-13.577179;6.148187;10.82016
3.082248;199.31662;30.827717;6.120454;;;;;3.082248;-13.577179;6.164759;10.736912
3.090534;198.288498;30.910587;6.136941;;;;;3.090534;-13.577179;6.181331;10.654359
3.098819;197.267029;30.993458;6.153439;;;;;3.098819;-13.577179;6.197903;10.572397
3.107105;196.229462;31.076328;6.16992;;;;;3.107105;-13.577179;6.214475;10.491483
3.115391;195.189697;31.159199;6.186399;;;;;3.115391;-13.577179;6.231047;10.411159
3.123676;194.148438;31.242069;6.202901;;;;;3.123676;-13.577179;6.247619;10.330235
3.131962;193.104904;31.324938;6.219376;;;;;3.131962;-13.577179;6.264191;10.249648
3.140248;192.064774;31.407808;6.23587;;;;;3.140248;-13.577179;6.280763;10.170481
3.148533;191.031403;31.490679;6.252334;;;;;3.148533;-13.577179;6.297335;10.092084
3.156819;189.987335;31.573549;6.268828;;;;;3.156819;-13.577179;6.313907;10.014865
3.165104;188.945786;31.65642;6.285318;;;;;3.165104;-13.577179;6.330479;9.939372
3.17339;187.905304;31.73929;6.301795;;;;;3.17339;-13.577179;6.347051;9.865005
3.181676;186.8694;31.822159;6.318271;;;;;3.181676;-13.577179;6.363623;9.790002
3.189961;185.828491;31.905029;6.334767;;;;;3.189961;-13.577179;6.380194;9.714967
3.198247;184.788284;31.9879;6.351264;;;;;3.198247;-13.577179;6.396766;9.640827
3.206532;183.755768;32.07077;6.367735;;;;;3.206532;-13.577179;6.413338;sep.77
3.214818;182.712051;32.153641;6.384223;;;;;3.214818;-13.577179;6.42991;9.495465
3.223104;181.667587;32.236511;6.400718;;;;;3.223104;-13.577179;6.446482;9.424241
3.231389;180.620758;32.319382;6.41721;;;;;3.231389;-13.577179;6.463054;9.352945
3.239675;179.568802;32.402252;6.433676;;;;;3.239675;-13.577179;6.479626;9.281528
3.247961;178.509552;32.485123;6.450176;;;;;3.247961;-13.577179;6.496198;9.210529
3.256246;177.451706;32.567993;6.466661;;;;;3.256246;-13.577179;6.51277;9.139696
3.264532;176.385376;32.650864;6.483125;;;;;3.264532;-13.577179;6.529342;9.069363
3.272817;175.318314;32.73373;6.499611;;;;;3.272817;-13.577179;6.545914;8.99974
3.281103;174.255798;32.816601;6.516117;;;;;3.281103;-13.577179;6.562486;8.93141
3.289389;173.198151;32.899471;6.532602;;;;;3.289389;-13.577179;6.579058;8.863786
3.297674;172.149277;32.982342;6.549079;;;;;3.297674;-13.577179;6.59563;8.796865
3.30596;171.107239;33.065212;6.565562;;;;;3.30596;-13.577179;6.612201;8.730716
3.314245;170.067139;33.148083;6.582057;;;;;3.314245;-13.577179;6.628773;8.665318
3.322531;169.024323;33.230953;6.598549;;;;;3.322531;-13.577179;6.645345;8.600916
3.330817;167.97879;33.313824;6.615023;;;;;3.330817;-13.577179;6.661917;8.537081
3.339102;166.931808;33.396694;6.631518;;;;;3.339102;-13.577179;6.678489;8.473159
3.347388;165.882965;33.479565;6.647999;;;;;3.347388;-13.577179;6.695061;8.409467
3.355674;164.833267;33.562435;6.664478;;;;;3.355674;-13.577179;6.711633;8.345718
3.363959;163.792114;33.645306;6.680964;;;;;3.363959;-13.577179;6.728205;8.282003
3.372245;162.743027;33.728176;6.697454;;;;;3.372245;-13.577179;6.744777;8.219273
3.38053;161.693878;33.811047;6.713943;;;;;3.38053;-13.577179;6.761349;8.15777
3.388816;160.643356;33.893913;6.73042;;;;;3.388816;-13.577179;6.777921;8.097288
3.397102;159.592621;33.976784;6.746905;;;;;3.397102;-13.577179;6.794493;8.03665
3.405387;158.542221;34.059654;6.763398;;;;;3.405387;-13.577179;6.811065;7.976172
3.413673;157.498917;34.142525;6.77989;;;;;3.413673;-13.577179;6.827637;7.91635
3.421958;156.456223;34.225395;6.796356;;;;;3.421958;-13.577179;6.844209;7.857684
3.430244;155.415298;34.308266;6.812845;;;;;3.430244;-13.577179;6.86078;7.799891
3.43853;154.380905;34.391136;6.829339;;;;;3.43853;-13.577179;6.877352;7.742929
3.446815;153.354721;34.474007;6.845816;;;;;3.446815;-13.577179;6.893924;7.685914
3.455101;152.33606;34.556877;6.862301;;;;;3.455101;-13.577179;6.910496;7.628944
3.463387;151.321213;34.639748;6.878794;;;;;3.463387;-13.577179;6.927068;7.572493
3.471672;150.316132;34.722618;6.895281;;;;;3.471672;-13.577179;6.94364;7.516585
3.479958;149.310303;34.805489;6.91176;;;;;3.479958;-13.577179;6.960212;7.461832
3.488243;148.306458;34.888359;6.928262;;;;;3.488243;-13.577179;6.976784;7.408402
3.496529;147.302063;34.97123;6.944742;;;;;3.496529;-13.577179;6.993356;7.355675
3.504815;146.29718;35.054096;6.961215;;;;;3.504815;-13.577179;7.009928;7.302669
mar.31;145.29245;35.136967;6.977693;;;;;mar.31;-13.577179;7.0265;7.249475
3.521386;144.297058;35.219837;6.994194;;;;;3.521386;-13.577179;7.043072;7.19699
3.529671;143.303818;35.302708;7.01068;;;;;3.529671;-13.577179;7.059644;7.144887
3.537957;142.309326;35.385578;7.027158;;;;;3.537957;-13.577179;7.076216;7.093242
3.546243;141.318588;35.468449;7.04364;;;;;3.546243;-13.577179;7.092787;7.04218
3.554528;140.334381;35.551319;7.060135;;;;;3.554528;-13.577179;7.109359;6.991251
3.562814;139.354462;35.63419;7.076629;;;;;3.562814;-13.577179;7.125931;6.940517
mar.11;138.37735;35.71706;7.093104;;;;;mar.11;-13.577179;7.142503;6.889962
3.579385;137.409775;35.799931;7.109599;;;;;3.579385;-13.577179;7.159075;6.840205
3.587671;136.445374;35.882801;7.126082;;;;;3.587671;-13.577179;7.175647;6.791763
3.595956;135.481903;35.965672;7.142557;;;;;3.595956;-13.577179;7.192219;6.74435
3.604242;134.525192;36.048542;7.159041;;;;;3.604242;-13.577179;7.208791;6.697344
3.612528;133.573395;36.131409;7.175532;;;;;3.612528;-13.577179;7.225363;6.65029
3.620813;132.622787;36.214279;7.19202;;;;;3.620813;-13.577179;7.241935;6.603281
3.629099;131.677231;36.29715;jul.85;;;;;3.629099;-13.577179;7.258507;6.556805
3.637384;130.732437;36.38002;7.224994;;;;;3.637384;-13.577179;7.275079;6.511171
3.64567;129.783737;36.462891;7.241478;;;;;3.64567;-13.577179;7.291651;6.466649
3.653956;128.834564;36.545761;7.257963;;;;;3.653956;-13.577179;7.308223;6.423066
3.662241;127.890564;36.628632;7.274446;;;;;3.662241;-13.577179;7.324795;6.379543
3.670527;126.955902;36.711502;7.290927;;;;;3.670527;-13.577179;7.341366;6.335989
3.678813;126.027077;36.794373;7.307417;;;;;3.678813;-13.577179;7.357938;6.292557
3.687098;125.105331;36.877243;7.323898;;;;;3.687098;-13.577179;7.37451;6.249568
3.695384;124.188805;36.960114;7.340381;;;;;3.695384;-13.577179;7.391082;6.207333
3.703669;123.276566;37.042984;7.356874;;;;;3.703669;-13.577179;7.407654;6.165781
3.711955;122.368614;37.125854;7.373368;;;;;3.711955;-13.577179;7.424226;6.124609
3.720241;121.464005;37.208725;7.389841;;;;;3.720241;-13.577179;7.440798;6.08302
3.728526;120.560745;37.291592;7.406328;;;;;3.728526;-13.577179;7.45737;6.041072
3.736812;119.66124;37.374462;7.422818;;;;;3.736812;-13.577179;7.473942;5.999557
3.745097;118.766563;37.457333;7.439297;;;;;3.745097;-13.577179;7.490514;5.958881
3.753383;117.873344;37.540203;7.455773;;;;;3.753383;-13.577179;7.507086;5.919185
3.761669;116.983017;37.623074;7.47227;;;;;3.761669;-13.577179;7.523658;5.880504
3.769954;116.100319;37.705944;7.488761;;;;;3.769954;-13.577179;7.54023;5.842251
3.77824;115.225975;37.788815;7.50524;;;;;3.77824;-13.577179;7.556802;5.804119
3.786525;114.358658;37.871685;7.521731;;;;;3.786525;-13.577179;7.573374;5.766238
3.794811;113.499855;37.954556;7.538208;;;;;3.794811;-13.577179;7.589945;5.728902
3.803097;112.646751;38.037426;7.554689;;;;;3.803097;-13.577179;7.606517;5.692124
3.811382;111.795616;38.120296;7.571179;;;;;3.811382;-13.577179;7.623089;5.655867
3.819668;110.946632;38.203167;7.587671;;;;;3.819668;-13.577179;7.639661;5.62008
3.827954;110.102646;38.286037;7.60416;;;;;3.827954;-13.577179;7.656233;5.584372
3.836239;109.26651;38.368908;7.620639;;;;;3.836239;-13.577179;7.672805;5.548583
3.844525;108.438942;38.451775;7.637131;;;;;3.844525;-13.577179;7.689377;5.512898
3.85281;107.614975;38.534645;7.653617;;;;;3.85281;-13.577179;7.705949;mai.75
3.861096;106.788994;38.617516;7.670098;;;;;3.861096;-13.577179;7.722521;5.442698
3.869382;105.963364;38.700386;7.686578;;;;;3.869382;-13.577179;7.739093;5.408591
3.877667;105.140511;38.783257;7.703065;;;;;3.877667;-13.577179;7.755665;5.374846
3.885953;104.322525;38.866127;7.719556;;;;;3.885953;-13.577179;7.772237;5.341215
3.894238;103.511139;38.948997;7.736038;;;;;3.894238;-13.577179;7.788809;5.307836
3.902524;102.706177;39.031868;7.752522;;;;;3.902524;-13.577179;7.805381;5.275003
3.91081;101.903198;39.114738;7.769012;;;;;3.91081;-13.577179;7.821952;5.242844
3.919095;101.100914;39.197609;7.785503;;;;;3.919095;-13.577179;7.838524;5.211468
3.927381;100.30452;39.280479;7.801985;;;;;3.927381;-13.577179;7.855096;5.180763
3.935667;99.515686;39.36335;7.818465;;;;;3.935667;-13.577179;7.871668;5.150152
3.943952;98.73526;39.44622;7.834953;;;;;3.943952;-13.577179;7.88824;5.119303
3.952238;97.964523;39.529091;7.851437;;;;;3.952238;-13.577179;7.904812;5.088488
3.960523;97.19973;39.611958;7.867916;;;;;3.960523;-13.577179;7.921384;5.058145
3.968809;96.434845;39.694828;7.884406;;;;;3.968809;-13.577179;7.937956;5.028635
3.977095;95.672386;39.777699;7.900901;;;;;3.977095;-13.577179;7.954528;4.99998
3.98538;94.913757;39.860569;7.917385;;;;;3.98538;-13.577179;jul.11;4.971793
3.993666;94.157768;39.943439;7.933863;;;;;3.993666;-13.577179;7.987672;4.943719
4.001951;93.404938;40.02631;7.950345;;;;;4.001951;-13.577179;8.004244;4.915532
4.010237;92.658661;40.10918;7.966829;;;;;4.010237;-13.577179;8.020816;4.887243
4.018523;91.919128;40.192051;7.983316;;;;;4.018523;-13.577179;8.037388;4.859123
4.026808;91.181328;40.274921;7.999804;;;;;4.026808;-13.577179;8.05396;4.831479
4.035094;90.449226;40.357792;8.016298;;;;;4.035094;-13.577179;8.070532;4.804482
4.043379;89.720932;40.440662;8.032782;;;;;4.043379;-13.577179;8.087104;4.77792
4.051665;88.996346;40.523533;8.049263;;;;;4.051665;-13.577179;8.103676;4.751656
4.059951;88.281364;40.606403;8.065755;;;;;4.059951;-13.577179;8.120248;4.725762
4.068236;87.57531;40.689274;8.082229;;;;;4.068236;-13.577179;8.136819;4.700165
4.076522;86.869698;40.772141;8.0987;;;;;4.076522;-13.577179;8.153391;4.67487
4.084807;86.16748;40.855011;8.115197;;;;;4.084807;-13.577179;8.169963;4.649923
4.093093;85.471024;40.937881;8.131699;;;;;4.093093;-13.577179;8.186535;4.625164
4.101379;84.777496;41.020752;8.148181;;;;;4.101379;-13.577179;8.203107;4.600348
4.109664;84.088333;41.103622;8.164659;;;;;4.109664;-13.577179;8.219679;4.575531
4.11795;83.408554;41.186493;8.181148;;;;;4.11795;-13.577179;8.236251;4.55116
4.126235;82.740654;41.269363;8.197631;;;;;4.126235;-13.577179;8.252823;4.527421
4.134521;82.07299;41.352234;8.214109;;;;;4.134521;-13.577179;8.269395;4.504175
4.142807;81.408417;41.435104;8.230597;;;;;4.142807;-13.577179;8.285967;4.481245
4.151093;80.745872;41.517975;8.247097;;;;;4.151093;-13.577179;8.302539;4.458416
4.159378;80.083015;41.600845;8.263578;;;;;4.159378;-13.577179;8.319111;4.435562
4.167664;79.423019;41.683716;8.280056;;;;;4.167664;-13.577179;8.335683;4.412992
4.175949;78.770508;41.766586;8.296554;;;;;4.175949;-13.577179;8.352255;4.390898
4.184235;78.118675;41.849457;8.313032;;;;;4.184235;-13.577179;8.368826;4.369295
4.192521;77.468666;41.932323;8.329509;;;;;4.192521;-13.577179;8.385398;4.348156
4.200806;76.823853;42.015194;8.345996;;;;;4.200806;-13.577179;8.40197;4.327176
4.209092;76.18676;42.098064;8.362494;;;;;4.209092;-13.577179;8.418542;4.306026
4.217377;75.554787;42.180935;8.378979;;;;;4.217377;-13.577179;8.435114;4.284627
4.225663;74.926292;42.263805;8.395458;;;;;4.225663;-13.577179;8.451686;4.263549
4.233949;74.305504;42.346676;8.411949;;;;;4.233949;-13.577179;8.468258;4.243095
4.242234;73.688988;42.429546;8.428431;;;;;4.242234;-13.577179;8.48483;4.223339
4.25052;73.076126;42.512417;8.44491;;;;;4.25052;-13.577179;8.501402;4.204097
4.258805;72.469429;42.595287;8.461395;;;;;4.258805;-13.577179;8.517974;4.185095
4.267091;71.868843;42.678158;8.477882;;;;;4.267091;-13.577179;8.534546;4.166163
4.275377;71.275131;42.761028;8.494376;;;;;4.275377;-13.577179;8.551118;4.147377
4.283662;70.688538;42.843899;8.510851;;;;;4.283662;-13.577179;8.56769;4.128818
4.291948;70.102715;42.926769;8.527344;;;;;4.291948;-13.577179;8.584262;4.110494
4.300233;69.516853;43.009636;8.543828;;;;;4.300233;-13.577179;8.600834;4.092476
4.308519;68.934807;43.092506;8.560311;;;;;4.308519;-13.577179;8.617405;4.074705
4.316805;68.354866;43.175377;aug.68;;;;;4.316805;-13.577179;8.633977;4.057075
4.32509;67.775841;43.258247;8.593289;;;;;4.32509;-13.577179;8.650549;4.039567
4.333376;67.198441;43.341118;8.609776;;;;;4.333376;-13.577179;8.667121;4.022331
4.341661;66.627838;43.423988;8.626255;;;;;4.341661;-13.577179;8.683693;4.005478
4.349947;66.062836;43.506859;8.642745;;;;;4.349947;-13.577179;8.700265;3.989056
4.358233;65.504402;43.589729;8.659231;;;;;4.358233;-13.577179;8.716837;3.973021
4.366518;64.951683;43.6726;8.675708;;;;;4.366518;-13.577179;8.733409;3.957093
4.374804;64.406845;43.75547;8.692197;;;;;4.374804;-13.577179;8.749981;3.940971
4.38309;63.865967;43.838341;8.708683;;;;;4.38309;-13.577179;8.766553;3.924804
4.391375;63.332687;43.921211;8.725157;;;;;4.391375;-13.577179;8.783125;3.908724
4.399661;62.800652;44.004082;8.741653;;;;;4.399661;-13.577179;8.799697;3.893003
4.407947;62.268948;44.086952;8.758135;;;;;4.407947;-13.577179;8.816269;3.877772
4.416232;61.739689;44.169819;8.774623;;;;;4.416232;-13.577179;8.832841;3.862875
4.424518;61.212444;44.252689;8.791104;;;;;4.424518;-13.577179;8.849412;3.848188
4.432803;60.690128;44.33556;8.807606;;;;;4.432803;-13.577179;8.865984;3.833529
4.441089;60.173725;44.41843;8.824082;;;;;4.441089;-13.577179;8.882556;3.818894
4.449375;59.65723;44.501301;8.840558;;;;;4.449375;-13.577179;8.899128;3.804493
4.45766;59.144398;44.584171;8.857044;;;;;4.45766;-13.577179;aug.57;3.790546
4.465946;58.635109;44.667042;8.873541;;;;;4.465946;-13.577179;8.932272;3.777038
4.474231;58.128311;44.749912;8.890022;;;;;4.474231;-13.577179;8.948844;3.763581
4.482517;57.625381;44.832783;8.906509;;;;;4.482517;-13.577179;8.965416;3.74997
4.490803;57.12558;44.915653;8.923;;;;;4.490803;-13.577179;8.981988;3.736351
4.499088;56.63496;44.998524;8.939483;;;;;4.499088;-13.577179;8.99856;3.723096
4.507374;56.146088;45.081394;8.955959;;;;;4.507374;-13.577179;9.015132;3.710318
4.515659;55.659004;45.164265;8.972444;;;;;4.515659;-13.577179;9.031704;3.697858
4.523945;55.177864;45.247135;8.98894;;;;;4.523945;-13.577179;9.048276;3.685621
4.532231;54.701462;45.330002;9.00543;;;;;4.532231;-13.577179;9.064848;3.67343
4.540516;54.231586;45.412872;9.021902;;;;;4.540516;-13.577179;9.08142;3.661221
4.548802;53.764748;45.495743;9.038398;;;;;4.548802;-13.577179;9.097991;3.64897
4.557087;53.298435;45.578613;9.054881;;;;;4.557087;-13.577179;9.114563;3.636782
4.565373;52.834835;45.661484;9.071357;;;;;4.565373;-13.577179;9.131135;3.624778
4.573659;52.374313;45.744354;9.087832;;;;;4.573659;-13.577179;9.147707;3.613227
4.581944;51.913891;45.827225;9.104339;;;;;4.581944;-13.577179;9.164279;3.60196
4.59023;51.457531;45.910095;9.120827;;;;;4.59023;-13.577179;9.180851;3.590688
