Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.141356;8.09848;-4.429121;0;;;;;;;2.078995;0.20111;-21.062363;1.877496
-23.133171;8.175316;-4.347267;0;;;;;;;2.087179;0.202835;-21.045994;1.883736
-23.124985;8.250564;-4.265411;0;;;;;;;2.095366;0.203849;-21.029623;1.889449
-23.1168;8.324441;-4.183556;0;;;;;;;2.10355;0.203592;-21.013252;1.894753
-23.108616;8.396351;-4.101702;0;;;;;;;2.111734;0.203806;-20.996883;1.899747
-23.100431;8.466575;-4.019846;0;;;;;;;2.119919;0.20448;-20.980513;1.904322
-23.092245;8.534658;-3.93799;0;;;;;;;2.128105;0.204459;-20.964142;1.908514
-23.084061;8.600993;-3.856134;0;;;;;;;2.13629;0.204852;-20.947773;1.912473
-23.075876;8.666052;-3.774281;0;;;;;;;2.144474;0.205635;-20.931402;1.916107
-23.06769;8.729653;-3.692425;0;;;;;;;2.15266;0.2067;-20.915033;1.919382
-23.059505;8.791245;-3.610569;0;;;;;;;2.160845;0.207998;-20.898663;1.922394
-23.051321;8.850622;-3.528715;0;;;;;;;2.169029;0.208835;-20.882294;1.925162
-23.043135;8.909049;-3.446859;0;;;;;;;2.177216;0.209315;-20.865923;1.92766
-23.03495;8.966675;-3.365004;0;;;;;;;2.1854;0.210229;-20.849552;1.93004
-23.026766;9.022378;-3.283148;0;;;;;;;2.193584;0.21106;-20.833183;1.932409
-23.018581;9.075915;-3.201294;0;;;;;;;2.201769;0.211013;-20.816813;1.934664
-23.010395;9.128352;-3.119438;0;;;;;;;2.209955;0.211388;-20.800442;1.93677
-23.002211;9.180055;-3.037582;0;;;;;;;2.21814;0.212439;-20.784073;1.938721
-22.994026;9.230242;-2.955729;0;;;;;;;2.226324;0.213119;-20.767702;1.940455
-22.98584;9.279612;-2.873873;0;;;;;;;2.23451;0.214952;-20.751333;1.942038
-22.977655;9.327171;-2.792017;0;;;;;;;2.242695;0.215873;-20.734962;1.943617
-22.969471;9.37177;-2.710161;0;;;;;;;2.250879;0.217766;-20.718594;1.945161
-22.961285;9.415964;-2.628307;0;;;;;;;2.259066;0.218283;-20.702223;1.946671
-22.9531;9.459193;-2.546452;0;;;;;;;2.26725;0.217951;-20.685852;1.94821
-22.944916;9.500556;-2.464596;0;;;;;;;2.275434;0.218335;-20.669483;1.949778
-22.936729;9.541103;-2.382742;0;;;;;;;2.283621;0.219502;-20.653112;1.95122
-22.928545;9.580359;-2.300886;0;;;;;;;2.291805;0.219117;-20.636742;1.952551
