Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;;;;;;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;;;;;;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;;;;;;
130.506805;122.059875;;;;;;;;;155.709137;8.114875;130.506805;9.468451;;;;;;
130.51886;122.075294;;;;;;;;;155.721191;8.114875;130.51886;9.470912;;;;;;
130.530914;122.087158;;;;;;;;;155.733246;8.114875;130.530914;9.47332;;;;;;
130.542969;122.096756;;;;;;;;;155.7453;8.114875;130.542969;9.47578;;;;;;
130.555008;122.109596;;;;;;;;;155.757339;8.114875;130.555008;9.478264;;;;;;
130.567062;122.121101;;;;;;;;;155.769394;8.114875;130.567062;9.480819;;;;;;
130.579117;122.131355;;;;;;;;;155.781448;8.114875;130.579117;9.483371;;;;;;
130.591171;122.141708;;;;;;;;;155.793503;8.114875;130.591171;9.486022;;;;;;
130.603226;122.152969;;;;;;;;;155.805557;8.114875;130.603226;9.488634;;;;;;
130.61528;122.162117;;;;;;;;;155.817612;8.114875;130.61528;9.491223;;;;;;
130.627319;122.170982;;;;;;;;;155.829651;8.114875;130.627319;9.493855;;;;;;
130.639374;122.181526;;;;;;;;;155.841705;8.114875;130.639374;9.496502;;;;;;
130.651428;122.192955;;;;;;;;;155.85376;8.114875;130.651428;9.499097;;;;;;
130.663483;122.203575;;;;;;;;;155.865814;8.114875;130.663483;9.501634;;;;;;
130.675537;122.213959;;;;;;;;;155.877869;8.114875;130.675537;9.504133;;;;;;
130.687592;122.224358;;;;;;;;;155.889923;8.114875;130.687592;9.506602;;;;;;
130.699631;122.234192;;;;;;;;;155.901962;8.114875;130.699631;9.50908;;;;;;
130.711685;122.245003;;;;;;;;;155.914017;8.114875;130.711685;9.51158;;;;;;
130.72374;122.2565;;;;;;;;;155.926071;8.114875;130.72374;9.514046;;;;;;
130.735794;122.267593;;;;;;;;;155.938126;8.114875;130.735794;9.516446;;;;;;
130.747849;122.279045;;;;;;;;;155.95018;8.114875;130.747849;9.518782;;;;;;
130.759888;122.291573;;;;;;;;;155.962219;8.11779;130.759888;9.52111;;;;;;
130.771942;122.305794;;;;;;;;;155.974274;8.120706;130.771942;9.523478;;;;;;
130.783997;122.319122;;;;;;;;;155.986328;8.12362;130.783997;9.525814;;;;;;
130.796051;122.331902;;;;;;;;;155.998383;8.126535;130.796051;9.528163;;;;;;
130.808105;122.340874;;;;;;;;;156.010437;8.129451;130.808105;9.530476;;;;;;
130.82016;122.353455;;;;;;;;;156.022491;8.132366;130.82016;9.532793;;;;;;
130.832199;122.365639;;;;;;;;;156.034531;8.135282;130.832199;9.535186;;;;;;
130.844254;122.378426;;;;;;;;;156.046585;8.138196;130.844254;9.537598;;;;;;
130.856308;122.390068;;;;;;;;;156.05864;8.141111;130.856308;9.539975;;;;;;
130.868362;122.401428;;;;;;;;;156.070694;8.144027;130.868362;9.542394;;;;;;
130.880417;122.413727;;;;;;;;;156.082748;8.144027;130.880417;9.544778;;;;;;
130.892471;122.427361;;;;;;;;;156.094803;8.144027;130.892471;9.547266;;;;;;
130.90451;122.439644;;;;;;;;;156.106842;8.144027;130.90451;9.549824;;;;;;
130.916565;122.453461;;;;;;;;;156.118896;8.144027;130.916565;9.552374;;;;;;
130.928619;122.466339;;;;;;;;;156.130951;8.144027;130.928619;9.554821;;;;;;
130.940674;122.477592;;;;;;;;;156.143005;8.144027;130.940674;9.557343;;;;;;
130.952728;122.49128;;;;;;;;;156.15506;8.144027;130.952728;9.559802;;;;;;
130.964783;122.504852;;;;;;;;;156.167114;8.144027;130.964783;9.562257;;;;;;
130.976822;122.51561;;;;;;;;;156.179153;8.144027;130.976822;9.564706;;;;;;
130.988876;122.528061;;;;;;;;;156.191208;8.144027;130.988876;9.567192;;;;;;
131.000931;122.539848;;;;;;;;;156.203262;8.144027;131.000931;9.569663;;;;;;
131.012985;122.552071;;;;;;;;;156.215317;8.144027;131.012985;9.572162;;;;;;
131.02504;122.563042;;;;;;;;;156.227371;8.144027;131.02504;9.574653;;;;;;
131.037079;122.573517;;;;;;;;;156.23941;8.144027;131.037079;9.577155;;;;;;
131.049133;122.58223;;;;;;;;;156.251465;8.144027;131.049133;9.579612;;;;;;
131.061188;122.590744;;;;;;;;;156.263519;8.144027;131.061188;9.582091;;;;;;
131.073242;122.598022;;;;;;;;;156.275574;8.144027;131.073242;9.584557;;;;;;
131.085297;122.605484;;;;;;;;;156.287628;8.144027;131.085297;9.587003;;;;;;
131.097351;122.615135;;;;;;;;;156.299683;8.144027;131.097351;9.589388;;;;;;
131.10939;122.62355;;;;;;;;;156.311722;8.144027;131.10939;9.591767;;;;;;
131.121445;122.632721;;;;;;;;;156.323776;8.144027;131.121445;9.594131;;;;;;
131.133499;122.643944;;;;;;;;;156.335831;8.144027;131.133499;9.596492;;;;;;
131.145554;122.655113;;;;;;;;;156.347885;8.144027;131.145554;9.598807;;;;;;
131.157608;122.667076;;;;;;;;;156.35994;8.144027;131.157608;9.601089;;;;;;
131.169662;122.679642;;;;;;;;;156.371994;8.144027;131.169662;9.603406;;;;;;
131.181702;122.692055;;;;;;;;;156.384033;8.144027;131.181702;sep.58;;;;;;
131.193756;122.704422;;;;;;;;;156.396088;8.144027;131.193756;9.608249;;;;;;
131.205811;122.717125;;;;;;;;;156.408142;8.144027;131.205811;9.610663;;;;;;
131.217865;122.72998;;;;;;;;;156.420197;8.144027;131.217865;9.613058;;;;;;
131.229919;122.741554;;;;;;;;;156.432251;8.144027;131.229919;9.615495;;;;;;
131.241974;122.753265;;;;;;;;;156.444305;8.144027;131.241974;9.617976;;;;;;
131.254013;122.765793;;;;;;;;;156.456345;8.144027;131.254013;9.620464;;;;;;
131.266068;122.778542;;;;;;;;;156.468399;8.144027;131.266068;9.622908;;;;;;
131.278122;122.790833;;;;;;;;;156.480453;8.144027;131.278122;9.625293;;;;;;
131.290176;122.799545;;;;;;;;;156.492508;8.144027;131.290176;9.627689;;;;;;
131.302231;122.808876;;;;;;;;;156.504562;8.144027;131.302231;9.63013;;;;;;
131.31427;122.818062;;;;;;;;;156.516602;8.144027;131.31427;9.632535;;;;;;
131.326324;122.829094;;;;;;;;;156.528656;8.144027;131.326324;9.635034;;;;;;
131.338379;122.841713;;;;;;;;;156.54071;8.144027;131.338379;9.637567;;;;;;
131.350433;122.85228;;;;;;;;;156.552765;8.144027;131.350433;9.640201;;;;;;
131.362488;122.863861;;;;;;;;;156.564819;8.144027;131.362488;9.642753;;;;;;
131.374542;122.876015;;;;;;;;;156.576874;8.144027;131.374542;9.645283;;;;;;
131.386581;122.888985;;;;;;;;;156.588913;8.144027;131.386581;9.647737;;;;;;
131.398636;122.901184;;;;;;;;;156.600967;8.144027;131.398636;9.650215;;;;;;
131.41069;122.910172;;;;;;;;;156.613022;8.144027;131.41069;9.652718;;;;;;
131.422745;122.920929;;;;;;;;;156.625076;8.144027;131.422745;9.655235;;;;;;
131.434799;122.931648;;;;;;;;;156.637131;8.144027;131.434799;9.657711;;;;;;
131.446854;122.944145;;;;;;;;;156.649185;8.144027;131.446854;9.660247;;;;;;
131.458893;122.954659;;;;;;;;;156.661224;8.144027;131.458893;9.662754;;;;;;
131.470947;122.968887;;;;;;;;;156.673279;8.144027;131.470947;9.665417;;;;;;
131.483002;122.979256;;;;;;;;;156.685333;8.146836;131.483002;9.668022;;;;;;
131.495056;122.987;;;;;;;;;156.697388;8.149646;131.495056;9.670629;;;;;;
131.507111;123.000801;;;;;;;;;156.709442;8.152455;131.507111;9.673218;;;;;;
131.519165;123.012344;;;;;;;;;156.721497;8.155265;131.519165;9.675756;;;;;;
131.531204;123.021576;;;;;;;;;156.733536;8.158075;131.531204;9.678198;;;;;;
131.543259;123.030823;;;;;;;;;156.74559;8.160885;131.543259;9.680607;;;;;;
131.555313;123.039284;;;;;;;;;156.757645;8.163694;131.555313;9.683016;;;;;;
131.567368;123.047882;;;;;;;;;156.769699;8.166504;131.567368;9.685406;;;;;;
131.579422;123.059349;;;;;;;;;156.781754;8.169313;131.579422;9.687831;;;;;;
131.591461;123.069031;;;;;;;;;156.793793;8.172123;131.591461;9.690327;;;;;;
131.603516;123.080025;;;;;;;;;156.805847;8.172123;131.603516;9.692842;;;;;;
131.61557;123.089806;;;;;;;;;156.817902;8.172123;131.61557;9.695344;;;;;;
131.627625;123.096466;;;;;;;;;156.829956;8.172123;131.627625;9.697867;;;;;;
131.639679;123.10511;;;;;;;;;156.84201;8.172123;131.639679;9.700418;;;;;;
131.651733;123.113884;;;;;;;;;156.854065;8.172123;131.651733;9.703014;;;;;;
131.663773;123.118767;;;;;;;;;156.866104;8.172123;131.663773;9.705651;;;;;;
131.675827;123.122765;;;;;;;;;156.878159;8.172123;131.675827;9.708271;;;;;;
131.687881;123.129478;;;;;;;;;156.890213;8.172123;131.687881;9.710858;;;;;;
131.699936;123.137909;;;;;;;;;156.902267;8.172123;131.699936;9.713394;;;;;;
131.71199;123.14711;;;;;;;;;156.914322;8.172123;131.71199;9.715892;;;;;;
131.724045;123.156654;;;;;;;;;156.926376;8.172123;131.724045;9.718429;;;;;;
131.736084;123.165955;;;;;;;;;156.938416;8.172123;131.736084;9.720921;;;;;;
131.748138;123.176033;;;;;;;;;156.95047;8.172123;131.748138;9.723328;;;;;;
131.760193;123.18325;;;;;;;;;156.962524;8.172123;131.760193;9.725785;;;;;;
131.772247;123.190094;;;;;;;;;156.974579;8.172123;131.772247;9.728346;;;;;;
131.784302;123.199463;;;;;;;;;156.986633;8.172123;131.784302;9.730891;;;;;;
131.796356;123.206062;;;;;;;;;156.998688;8.172123;131.796356;9.733411;;;;;;
131.808395;123.212051;;;;;;;;;157.010727;8.172123;131.808395;9.73595;;;;;;
131.82045;123.222076;;;;;;;;;157.022781;8.172123;131.82045;9.738507;;;;;;
131.832504;123.232887;;;;;;;;;157.034836;8.172123;131.832504;9.74102;;;;;;
131.844559;123.243187;;;;;;;;;157.04689;8.172123;131.844559;9.743563;;;;;;
131.856613;123.253677;;;;;;;;;157.058945;8.172123;131.856613;9.745995;;;;;;
131.868652;123.264122;;;;;;;;;157.070984;8.172123;131.868652;9.748522;;;;;;
131.880707;123.273407;;;;;;;;;157.083038;8.172123;131.880707;9.750952;;;;;;
131.892761;123.279305;;;;;;;;;157.095093;8.172123;131.892761;9.753407;;;;;;
131.904816;123.287994;;;;;;;;;157.107147;8.172123;131.904816;9.755772;;;;;;
131.91687;123.300201;;;;;;;;;157.119202;8.172123;131.91687;9.758191;;;;;;
131.928925;123.310661;;;;;;;;;157.131256;8.172123;131.928925;9.76064;;;;;;
131.940964;123.323959;;;;;;;;;157.143295;8.172123;131.940964;9.763138;;;;;;
131.953018;123.337791;;;;;;;;;157.15535;8.172123;131.953018;9.76564;;;;;;
131.965073;123.349907;;;;;;;;;157.167404;8.172123;131.965073;9.768062;;;;;;
131.977127;123.362808;;;;;;;;;157.179459;8.172123;131.977127;9.770372;;;;;;
131.989182;123.376556;;;;;;;;;157.191513;8.172123;131.989182;9.772751;;;;;;
132.001236;123.387657;;;;;;;;;157.203568;8.172123;132.001236;9.775137;;;;;;
132.013275;123.396851;;;;;;;;;157.215607;8.172123;132.013275;9.77756;;;;;;
132.02533;123.403206;;;;;;;;;157.227661;8.172123;132.02533;9.779872;;;;;;
132.037384;123.412987;;;;;;;;;157.239716;8.172123;132.037384;9.782179;;;;;;
132.049438;123.424171;;;;;;;;;157.25177;8.172123;132.049438;9.784497;;;;;;
132.061493;123.432823;;;;;;;;;157.263824;8.172123;132.061493;9.786912;;;;;;
132.073547;123.441429;;;;;;;;;157.275879;8.172123;132.073547;9.789363;;;;;;
132.085587;123.448898;;;;;;;;;157.287918;8.172123;132.085587;9.791821;;;;;;
132.097641;123.456383;;;;;;;;;157.299973;8.172123;132.097641;9.794297;;;;;;
132.109695;123.464111;;;;;;;;;157.312027;8.172123;132.109695;9.796783;;;;;;
132.12175;123.471504;;;;;;;;;157.324081;8.172123;132.12175;9.799252;;;;;;
132.133804;123.478577;;;;;;;;;157.336136;8.172123;132.133804;9.801775;;;;;;
132.145844;123.484993;;;;;;;;;157.348175;8.172123;132.145844;9.80426;;;;;;
132.157898;123.490913;;;;;;;;;157.360229;8.172123;132.157898;9.806732;;;;;;
132.169952;123.499237;;;;;;;;;157.372284;8.172123;132.169952;9.809186;;;;;;
132.182007;123.508507;;;;;;;;;157.384338;8.172123;132.182007;9.811598;;;;;;
132.194061;123.516281;;;;;;;;;157.396393;8.172123;132.194061;9.813987;;;;;;
132.206116;123.524269;;;;;;;;;157.408447;8.174831;132.206116;9.816353;;;;;;
132.218155;123.53363;;;;;;;;;157.420486;8.17754;132.218155;9.818786;;;;;;
132.230209;123.544891;;;;;;;;;157.432541;8.180247;132.230209;9.821265;;;;;;
132.242264;123.555038;;;;;;;;;157.444595;8.182956;132.242264;9.823779;;;;;;
132.254318;123.563705;;;;;;;;;157.45665;8.185664;132.254318;9.826291;;;;;;
132.266373;123.571701;;;;;;;;;157.468704;8.188373;132.266373;9.828789;;;;;;
132.278427;123.579727;;;;;;;;;157.480759;8.191081;132.278427;9.831228;;;;;;
132.290466;123.588097;;;;;;;;;157.492798;8.193789;132.290466;9.833753;;;;;;
132.302521;123.594566;;;;;;;;;157.504852;8.196497;132.302521;9.836265;;;;;;
132.314575;123.60051;;;;;;;;;157.516907;8.199205;132.314575;9.838826;;;;;;
132.32663;123.606682;;;;;;;;;157.528961;8.199205;132.32663;9.841379;;;;;;
132.338684;123.614731;;;;;;;;;157.541016;8.199205;132.338684;9.843975;;;;;;
132.350739;123.621056;;;;;;;;;157.55307;8.199205;132.350739;9.846479;;;;;;
132.362778;123.626732;;;;;;;;;157.565109;8.199205;132.362778;9.848983;;;;;;
132.374832;123.630623;;;;;;;;;157.577164;8.199205;132.374832;9.851511;;;;;;
132.386887;123.635864;;;;;;;;;157.589218;8.199205;132.386887;9.854038;;;;;;
132.398941;123.645119;;;;;;;;;157.601273;8.199205;132.398941;9.856463;;;;;;
132.410995;123.652138;;;;;;;;;157.613327;8.199205;132.410995;9.85898;;;;;;
132.42305;123.660957;;;;;;;;;157.625381;8.199205;132.42305;9.861418;;;;;;
132.435089;123.668625;;;;;;;;;157.637421;8.199205;132.435089;9.86388;;;;;;
132.447144;123.677597;;;;;;;;;157.649475;8.199205;132.447144;9.866276;;;;;;
132.459198;123.688713;;;;;;;;;157.66153;8.199205;132.459198;9.868679;;;;;;
132.471252;123.70105;;;;;;;;;157.673584;8.199205;132.471252;9.871099;;;;;;
132.483307;123.709709;;;;;;;;;157.685638;8.199205;132.483307;9.87355;;;;;;
132.495346;123.718925;;;;;;;;;157.697678;8.199205;132.495346;9.875809;;;;;;
132.507401;123.730186;;;;;;;;;157.709732;8.199205;132.507401;9.878166;;;;;;
132.519455;123.740318;;;;;;;;;157.721786;8.199205;132.519455;9.880506;;;;;;
132.531509;123.751068;;;;;;;;;157.733841;8.199205;132.531509;9.882861;;;;;;
132.543564;123.758247;;;;;;;;;157.745895;8.199205;132.543564;9.885242;;;;;;
132.555618;123.766762;;;;;;;;;157.75795;8.199205;132.555618;9.887651;;;;;;
132.567657;123.776779;;;;;;;;;157.769989;8.199205;132.567657;9.890013;;;;;;
132.579712;123.782753;;;;;;;;;157.782043;8.199205;132.579712;9.89237;;;;;;
132.591766;123.787132;;;;;;;;;157.794098;8.199205;132.591766;9.894748;;;;;;
132.603821;123.790787;;;;;;;;;157.806152;8.199205;132.603821;9.897221;;;;;;
132.615875;123.794128;;;;;;;;;157.818207;8.199205;132.615875;9.899688;;;;;;
132.62793;123.798637;;;;;;;;;157.830261;8.199205;132.62793;9.902144;;;;;;
132.639969;123.804413;;;;;;;;;157.8423;8.199205;132.639969;9.904642;;;;;;
132.652023;123.808739;;;;;;;;;157.854355;8.199205;132.652023;9.907176;;;;;;
132.664078;123.811531;;;;;;;;;157.866409;8.199205;132.664078;9.90975;;;;;;
132.676132;123.815941;;;;;;;;;157.878464;8.199205;132.676132;9.912359;;;;;;
132.688187;123.821976;;;;;;;;;157.890518;8.199205;132.688187;9.914981;;;;;;
132.700241;123.827896;;;;;;;;;157.902573;8.199205;132.700241;9.917626;;;;;;
132.71228;123.833366;;;;;;;;;157.914612;8.199205;132.71228;9.920282;;;;;;
132.724335;123.838577;;;;;;;;;157.926666;8.199205;132.724335;9.922865;;;;;;
132.736389;123.844345;;;;;;;;;157.938721;8.199205;132.736389;9.925353;;;;;;
132.748444;123.852654;;;;;;;;;157.950775;8.199205;132.748444;9.92779;;;;;;
132.760498;123.86245;;;;;;;;;157.96283;8.199205;132.760498;9.930257;;;;;;
132.772537;123.870949;;;;;;;;;157.974869;8.199205;132.772537;9.932758;;;;;;
132.784592;123.879883;;;;;;;;;157.986923;8.199205;132.784592;9.93528;;;;;;
132.796646;123.889038;;;;;;;;;157.998978;8.199205;132.796646;9.937746;;;;;;
132.808701;123.899414;;;;;;;;;158.011032;8.199205;132.808701;9.940186;;;;;;
132.820755;123.907722;;;;;;;;;158.023087;8.199205;132.820755;9.942682;;;;;;
132.832809;123.911209;;;;;;;;;158.035141;8.199205;132.832809;9.945184;;;;;;
132.844849;123.915619;;;;;;;;;158.04718;8.199205;132.844849;9.947566;;;;;;
132.856903;123.92083;;;;;;;;;158.059235;8.199205;132.856903;9.949943;;;;;;
132.868958;123.927803;;;;;;;;;158.071289;8.199205;132.868958;9.952358;;;;;;
132.881012;123.937981;;;;;;;;;158.083344;8.199205;132.881012;9.954836;;;;;;
132.893066;123.94606;;;;;;;;;158.095398;8.199205;132.893066;9.957253;;;;;;
132.905121;123.95488;;;;;;;;;158.107452;8.199205;132.905121;9.959732;;;;;;
132.91716;123.965164;;;;;;;;;158.119492;8.199205;132.91716;9.962214;;;;;;
132.929214;123.97345;;;;;;;;;158.131546;8.201817;132.929214;9.964697;;;;;;
132.941269;123.980026;;;;;;;;;158.1436;8.204427;132.941269;9.967158;;;;;;
132.953323;123.985222;;;;;;;;;158.155655;8.207037;132.953323;9.96967;;;;;;
132.965378;123.989929;;;;;;;;;158.167709;8.209648;132.965378;9.972239;;;;;;
132.977432;123.995552;;;;;;;;;158.179764;8.212259;132.977432;9.974833;;;;;;
132.989471;124.004723;;;;;;;;;158.191803;8.214869;132.989471;9.977378;;;;;;
133.001526;124.011375;;;;;;;;;158.203857;8.21748;133.001526;9.98001;;;;;;
133.01358;124.019379;;;;;;;;;158.215912;8.220091;133.01358;9.982656;;;;;;
133.025635;124.025047;;;;;;;;;158.227966;8.222702;133.025635;9.985303;;;;;;
133.037689;124.030037;;;;;;;;;158.240021;8.225312;133.037689;9.988014;;;;;;
133.049728;124.033997;;;;;;;;;158.25206;8.225312;133.049728;9.990805;;;;;;
133.061783;124.034264;;;;;;;;;158.264114;8.225312;133.061783;9.993541;;;;;;
133.073837;124.034195;;;;;;;;;158.276169;8.225312;133.073837;9.996202;;;;;;
133.085892;124.034569;;;;;;;;;158.288223;8.225312;133.085892;9.998808;;;;;;
133.097946;124.038635;;;;;;;;;158.300278;8.225312;133.097946;10.00141;;;;;;
133.110001;124.044167;;;;;;;;;158.312332;8.225312;133.110001;10.004054;;;;;;
133.12204;124.049141;;;;;;;;;158.324371;8.225312;133.12204;10.006653;;;;;;
133.134094;124.053314;;;;;;;;;158.336426;8.225312;133.134094;10.009208;;;;;;
133.146149;124.057449;;;;;;;;;158.34848;8.225312;133.146149;10.011781;;;;;;
133.158203;124.063637;;;;;;;;;158.360535;8.225312;133.158203;10.014359;;;;;;
133.170258;124.069893;;;;;;;;;158.372589;8.225312;133.170258;10.016885;;;;;;
133.182312;124.073326;;;;;;;;;158.384644;8.225312;133.182312;10.019293;;;;;;
133.194351;124.076691;;;;;;;;;158.396683;8.225312;133.194351;10.021607;;;;;;
133.206406;124.083794;;;;;;;;;158.408737;8.225312;133.206406;10.023888;;;;;;
133.21846;124.092804;;;;;;;;;158.420792;8.225312;133.21846;10.026129;;;;;;
133.230515;124.102524;;;;;;;;;158.432846;8.225312;133.230515;10.028423;;;;;;
133.242569;124.109962;;;;;;;;;158.444901;8.225312;133.242569;10.030712;;;;;;
133.254623;124.114922;;;;;;;;;158.456955;8.225312;133.254623;10.033038;;;;;;
133.266663;124.120506;;;;;;;;;158.468994;8.225312;133.266663;10.035271;;;;;;
133.278717;124.126816;;;;;;;;;158.481049;8.225312;133.278717;10.037428;;;;;;
133.290771;124.134102;;;;;;;;;158.493103;8.225312;133.290771;10.039678;;;;;;
133.302826;124.139244;;;;;;;;;158.505157;8.225312;133.302826;10.041877;;;;;;
133.31488;124.142685;;;;;;;;;158.517212;8.225312;133.31488;10.044111;;;;;;
133.32692;124.144127;;;;;;;;;158.529251;8.225312;133.32692;10.046263;;;;;;
133.338974;124.147293;;;;;;;;;158.541306;8.225312;133.338974;10.048491;;;;;;
133.351028;124.14949;;;;;;;;;158.55336;8.225312;133.351028;10.050771;;;;;;
133.363083;124.150558;;;;;;;;;158.565414;8.225312;133.363083;10.053059;;;;;;
133.375137;124.152;;;;;;;;;158.577469;8.225312;133.375137;10.055366;;;;;;
133.387192;124.153107;;;;;;;;;158.589523;8.225312;133.387192;10.057709;;;;;;
133.399231;124.15744;;;;;;;;;158.601563;8.225312;133.399231;10.05996;;;;;;
133.411285;124.162666;;;;;;;;;158.613617;8.225312;133.411285;10.062314;;;;;;
133.42334;124.166153;;;;;;;;;158.625671;8.225312;133.42334;10.064564;;;;;;
133.435394;124.171494;;;;;;;;;158.637726;8.225312;133.435394;10.066763;;;;;;
133.447449;124.176414;;;;;;;;;158.64978;8.225312;133.447449;10.068946;;;;;;
133.459503;124.182396;;;;;;;;;158.661835;8.225312;133.459503;10.071174;;;;;;
133.471542;124.187172;;;;;;;;;158.673874;8.225312;133.471542;10.073368;;;;;;
133.483597;124.195061;;;;;;;;;158.685928;8.225312;133.483597;10.075662;;;;;;
133.495651;124.202408;;;;;;;;;158.697983;8.225312;133.495651;10.077961;;;;;;
133.507706;124.209976;;;;;;;;;158.710037;8.225312;133.507706;10.080238;;;;;;
133.51976;124.21682;;;;;;;;;158.722092;8.225312;133.51976;10.082541;;;;;;
133.531815;124.221695;;;;;;;;;158.734146;8.225312;133.531815;10.08484;;;;;;
133.543854;124.226494;;;;;;;;;158.746185;8.225312;133.543854;10.087142;;;;;;
133.555908;124.229332;;;;;;;;;158.75824;8.225312;133.555908;10.089482;;;;;;
133.567963;124.23243;;;;;;;;;158.770294;8.225312;133.567963;10.091877;;;;;;
133.580017;124.236275;;;;;;;;;158.782349;8.225312;133.580017;10.094328;;;;;;
133.592072;124.239967;;;;;;;;;158.794403;8.225312;133.592072;10.096782;;;;;;
133.604111;124.244186;;;;;;;;;158.806442;8.225312;133.604111;10.099253;;;;;;
133.616165;124.250259;;;;;;;;;158.818497;8.225312;133.616165;10.101714;;;;;;
133.62822;124.257416;;;;;;;;;158.830551;8.225312;133.62822;10.104149;;;;;;
133.640274;124.263817;;;;;;;;;158.842606;8.225312;133.640274;10.10654;;;;;;
133.652328;124.267319;;;;;;;;;158.85466;8.227829;133.652328;10.108914;;;;;;
133.664383;124.269447;;;;;;;;;158.866714;8.230346;133.664383;10.111328;;;;;;
133.676422;124.273575;;;;;;;;;158.878754;8.232862;133.676422;10.113703;;;;;;
133.688477;124.276947;;;;;;;;;158.890808;8.235379;133.688477;10.116092;;;;;;
133.700531;124.279793;;;;;;;;;158.902863;8.237896;133.700531;10.118516;;;;;;
133.712585;124.285217;;;;;;;;;158.914917;8.240414;133.712585;10.120905;;;;;;
133.72464;124.29274;;;;;;;;;158.926971;8.24293;133.72464;10.123285;;;;;;
133.736694;124.296654;;;;;;;;;158.939026;8.245447;133.736694;10.125773;;;;;;
133.748734;124.302727;;;;;;;;;158.951065;8.247964;133.748734;10.128238;;;;;;
133.760788;124.306244;;;;;;;;;158.96312;8.250481;133.760788;10.130683;;;;;;
133.772842;124.308525;;;;;;;;;158.975174;8.250481;133.772842;10.133185;;;;;;
133.784897;124.309372;;;;;;;;;158.987228;8.250481;133.784897;10.135688;;;;;;
133.796951;124.310539;;;;;;;;;158.999283;8.250481;133.796951;10.13806;;;;;;
133.809006;124.312889;;;;;;;;;159.011337;8.250481;133.809006;10.140419;;;;;;
133.821045;124.31424;;;;;;;;;159.023376;8.250481;133.821045;10.142948;;;;;;
133.833099;124.316833;;;;;;;;;159.035431;8.250481;133.833099;10.145447;;;;;;
133.845154;124.322662;;;;;;;;;159.047485;8.250481;133.845154;10.147932;;;;;;
133.857208;124.328888;;;;;;;;;159.05954;8.250481;133.857208;10.150444;;;;;;
133.869263;124.329376;;;;;;;;;159.071594;8.250481;133.869263;10.152918;;;;;;
133.881302;124.332504;;;;;;;;;159.083633;8.250481;133.881302;10.155438;;;;;;
133.893356;124.331779;;;;;;;;;159.095688;8.250481;133.893356;10.157989;;;;;;
133.905411;124.332169;;;;;;;;;159.107742;8.250481;133.905411;10.160567;;;;;;
