Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Cond;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;% Cond;
ml;mAU;ml;%;ml;mS/cm;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;%
-23.371964;0.672379;-6.718523;0;-21.521709;0.649835;;;;;;;1.850254;0.091217;-6.718523;2.291088
-23.363777;0.671315;-6.63665;0;-21.505337;0.671325;;;;;;;1.85844;0.091495;-6.63665;2.291047
-23.355589;0.669179;-6.554775;0;-21.488962;0.69315;;;;;;;1.866629;0.091966;-6.554775;2.29112
-23.347403;0.666728;-6.4729;0;-21.472588;0.715705;;;;;;;1.874815;0.092329;-6.4729;2.291044
-23.339216;0.665912;-6.391026;0;-21.456215;0.73895;;;;;;;1.883001;0.092671;-6.391026;2.291072
-23.331028;0.666896;-6.309151;0;-21.43984;0.762485;;;;;;;1.89119;0.093135;-6.309151;2.291058
-23.322842;0.669474;-6.227276;0;-21.423466;0.786421;;;;;;;1.899376;0.093538;-6.227276;2.291035
-23.314655;0.673598;-6.145401;0;-21.407093;0.810857;;;;;;;1.907562;0.094012;-6.145401;2.291054
-23.306467;0.675314;-6.063526;0;-21.390718;0.835738;;;;;;;1.915751;0.094269;-6.063526;2.291058
-23.298281;0.680024;-5.981651;0;-21.374344;0.861117;;;;;;;1.923937;0.093925;-5.981651;2.291153
-23.290094;0.686388;-5.899776;0;-21.357971;0.887153;;;;;;;1.932123;0.093659;-5.899776;2.291077
-23.281906;0.695071;-5.817902;0;-21.341597;0.913682;;;;;;;1.940311;0.093663;-5.817902;2.291172
-23.27372;0.707696;-5.736027;0;-21.325222;0.940406;;;;;;;1.948498;0.093842;-5.736027;2.291169
-23.265533;0.722696;-5.654152;0;-21.308849;0.967409;;;;;;;1.956684;0.094052;-5.654152;2.291143
-23.257345;0.739142;-5.572277;0;-21.292475;0.994964;;;;;;;1.964872;0.093267;-5.572277;2.291174
-23.249159;0.75856;-5.490402;0;-21.2761;1.022944;;;;;;;1.973059;0.092583;-5.490402;2.291177
-23.240973;0.78013;-5.408527;0;-21.259727;1.050869;;;;;;;1.981245;0.092012;-5.408527;2.291189
-23.232784;0.80541;-5.326653;0;-21.243353;1.079007;;;;;;;1.989433;0.09269;-5.326653;2.291139
-23.224598;0.83379;-5.244778;0;-21.22698;1.107413;;;;;;;1.99762;0.092969;-5.244778;2.291079
-23.216412;0.866846;-5.162903;0;-21.210606;1.135831;;;;;;;2.005806;0.092746;-5.162903;2.290947
-23.208223;0.90206;-5.081028;0;-21.194231;1.164666;;;;;;;2.013994;0.093284;-5.081028;2.291008
-23.200037;0.938948;-4.999155;0;-21.177858;1.194163;;;;;;;2.022181;0.093184;-4.999155;2.291009
-23.191851;0.980946;-4.91728;0;-21.161484;1.223798;;;;;;;2.030367;0.09289;-4.91728;2.291047
-23.183662;1.027179;-4.835405;0;-21.145109;1.253601;;;;;;;2.038555;0.093466;-4.835405;2.291118
-23.175476;1.077722;-4.753531;0;-21.128736;1.283647;;;;;;;2.046741;0.093631;-4.753531;2.291059
-23.16729;1.132302;-4.671656;0;-21.112362;1.31378;;;;;;;2.054928;0.093044;-4.671656;2.291007
-23.159101;1.19077;-4.589781;0;-21.095987;1.343571;;;;;;;2.063116;0.092425;-4.589781;2.290998
-23.150915;1.253989;-4.507906;0;-21.079615;1.373313;;;;;;;2.071302;0.091855;-4.507906;2.290892
-23.142729;1.321857;-4.426031;0;-21.06324;1.403076;;;;;;;2.079489;0.090604;-4.426031;2.290848
-23.134541;1.392163;-4.344156;0;-21.046867;1.432753;;;;;;;2.087677;0.089868;-4.344156;2.290902
-23.126354;1.465109;-4.262281;0;-21.030493;1.462649;;;;;;;2.095863;0.090234;-4.262281;2.290985
-23.118168;1.541713;-4.180407;0;-21.014118;1.49256;;;;;;;2.10405;0.090198;-4.180407;2.291078
-23.109982;1.620061;-4.098532;0;-20.997746;1.522;;;;;;;2.112238;0.091774;-4.098532;2.291124
-23.101793;1.701909;-4.016657;0;-20.981371;1.551018;;;;;;;2.120424;0.091891;-4.016657;2.29121
-23.093607;1.788365;-3.934782;0;-20.964996;1.579843;;;;;;;2.128611;0.092539;-3.934782;2.291266
-23.085419;1.878132;-3.852907;0;-20.948624;1.608259;;;;;;;2.136799;0.093365;-3.852907;2.29126
-23.077232;1.971373;-3.771032;0;-20.932249;1.636321;;;;;;;2.144985;0.092692;-3.771032;2.291089
-23.069046;2.066988;-3.689157;0;-20.915874;1.664253;;;;;;;2.153172;0.092444;-3.689157;2.290908
-23.06086;2.16527;-3.607283;0;-20.899502;1.691511;;;;;;;2.161358;0.091954;-3.607283;2.29089
-23.052671;2.267857;-3.525408;0;-20.883127;1.718375;;;;;;;2.169546;0.091645;-3.525408;2.29091
-23.044485;2.372672;-3.443535;0;-20.866753;1.744987;;;;;;;2.177732;0.092147;-3.443535;2.290967
-23.036297;2.478664;-3.36166;0;-20.85038;1.771351;;;;;;;2.185919;0.092221;-3.36166;2.29092
-23.028111;2.587444;-3.279785;0;-20.834005;1.79741;;;;;;;2.194107;0.092507;-3.279785;2.290718
-23.019924;2.698215;-3.19791;0;-20.817631;1.822921;;;;;;;2.202293;0.092596;-3.19791;2.290589
-23.011738;2.809859;-3.116035;0;-20.801258;1.84788;;;;;;;2.21048;0.092519;-3.116035;2.290593
-23.00355;2.921954;-3.034161;0;-20.784883;1.872366;;;;;;;2.218668;0.092103;-3.034161;2.290697
-22.995363;3.037037;-2.952286;0;-20.768509;1.896277;;;;;;;2.226854;0.091903;-2.952286;2.290761
-22.987175;3.153122;-2.870411;0;-20.752136;1.91977;;;;;;;2.235041;0.093051;-2.870411;2.290775
-22.978989;3.267733;-2.788536;0;-20.735762;1.942517;;;;;;;2.243229;0.093226;-2.788536;2.290852
-22.970802;3.381448;-2.706661;0;-20.719387;1.964426;;;;;;;2.251415;0.094059;-2.706661;2.290907
-22.962616;3.49615;-2.624786;0;-20.703014;1.985681;;;;;;;2.259602;0.095091;-2.624786;2.290947
-22.954428;3.611233;-2.542912;0;-20.68664;2.006481;;;;;;;2.26779;0.095468;-2.542912;2.291037
-22.946241;3.724215;-2.461037;0;-20.670265;2.02669;;;;;;;2.275976;0.095478;-2.461037;2.291077
-22.938055;3.836239;-2.379162;0;-20.653893;2.046335;;;;;;;2.284163;0.096758;-2.379162;2.291147
-22.929867;3.948335;-2.297287;0;-20.637518;2.065315;;;;;;;2.292351;0.098295;-2.297287;2.291077
-22.92168;4.059546;-2.215412;0;-20.621143;2.083596;;;;;;;2.300537;0.098219;-2.215412;2.290824
-22.913494;4.168418;-2.133537;0;-20.604771;2.101384;;;;;;;2.308723;0.09821;-2.133537;2.290668
-22.905306;4.277871;-2.051662;0;-20.588396;2.118582;;;;;;;2.316912;0.098124;-2.051662;2.290661
-22.89712;4.387855;-1.969788;0;-20.572021;2.135118;;;;;;;2.325098;0.098134;-1.969788;2.290616
-22.888933;4.494204;-1.887913;0;-20.555649;2.151004;;;;;;;2.333284;0.097747;-1.887913;2.290648
-22.880745;4.59946;-1.80604;0;-20.539274;2.166261;;;;;;;2.341473;0.097395;-1.80604;2.29059
-22.872559;4.702013;-1.724165;0;-20.5229;2.180847;;;;;;;2.349659;0.097654;-1.724165;2.290715
-22.864372;4.801622;-1.64229;0;-20.506527;2.19475;;;;;;;2.357845;0.097915;-1.64229;2.290809
-22.856184;4.901051;-1.560415;0;-20.490152;2.208033;;;;;;;2.366034;0.098141;-1.560415;2.290837
-22.847998;4.996117;-1.47854;0;-20.473778;2.220701;;;;;;;2.37422;0.099057;-1.47854;2.290822
-22.839811;5.089262;-1.396666;0;-20.457405;2.232733;;;;;;;2.382406;0.100337;-1.396666;2.290771
-22.831623;5.179932;-1.314791;0;-20.441031;2.244184;;;;;;;2.390594;0.101125;-1.314791;2.290773
-22.823437;5.267374;-1.232916;0;-20.424656;2.255103;;;;;;;2.398781;0.101177;-1.232916;2.290695
-22.81525;5.349175;-1.151041;0;-20.408283;2.265487;;;;;;;2.406967;0.101238;-1.151041;2.290572
-22.807062;5.430094;-1.069166;0;-20.391909;2.275334;;;;;;;2.415155;0.101457;-1.069166;2.29033
-22.798876;5.510299;-0.987291;0;-20.375534;2.284598;;;;;;;2.423342;0.102352;-0.987291;2.290189
-22.790689;5.587098;-0.905416;0;-20.359161;2.293229;;;;;;;2.431528;0.103168;-0.905416;2.290249
-22.782501;5.660577;-0.823542;0;-20.342787;2.301324;;;;;;;2.439716;0.103416;-0.823542;2.290246
-22.774315;5.730336;-0.741667;0;-20.326414;2.308983;;;;;;;2.447903;0.103751;-0.741667;2.290389
-22.766129;5.798486;-0.659792;0;-20.31004;2.316169;;;;;;;2.456089;0.104247;-0.659792;2.290569
-22.75794;5.86288;-0.577917;0;-20.293665;2.322839;;;;;;;2.464277;0.104274;-0.577917;2.290688
-22.749754;5.923453;-0.496042;0;-20.277292;2.328996;;;;;;;2.472464;0.103488;-0.496042;2.290759
-22.741568;5.982682;-0.414167;0;-20.260918;2.334659;;;;;;;2.48065;0.104145;-0.414167;2.290684
-22.733379;6.039966;-0.332293;0;-20.244545;2.339818;;;;;;;2.488838;0.105247;-0.332293;2.290634
-22.725193;6.092468;-0.250418;0;-20.22817;2.344497;;;;;;;2.497025;0.105528;-0.250418;2.290592
-22.717007;6.141418;-0.168545;0;-20.211796;2.348799;;;;;;;2.505211;0.105929;-0.168545;2.290597
-22.708818;6.189095;-0.08667;0;-20.195423;2.352702;;;;;;;2.513399;0.105655;-0.08667;2.290876
-22.700632;6.233686;-0.004795;0;-20.179049;2.356219;;;;;;;2.521585;0.104761;-0.004795;2.292948
-22.692446;6.275185;0.07708;0;-20.162674;2.359349;;;;;;;2.529772;0.103603;0.07708;2.299546
-22.684258;6.31361;0.158955;0;-20.146301;2.362096;;;;;;;2.53796;0.102917;0.158955;2.288233
-22.676071;6.348018;0.240829;0;-20.129927;2.364534;;;;;;;2.546146;0.103053;0.240829;2.287215
-22.667885;6.378826;0.322704;0;-20.113552;2.366633;;;;;;;2.554333;0.102879;0.322704;2.287318
-22.659698;6.407447;0.404579;0;-20.097179;2.36835;;;;;;;2.562521;0.102842;0.404579;2.28717
-22.65151;6.432895;0.486454;0;-20.080805;2.36979;;;;;;;2.570707;0.103552;0.486454;2.286455
-22.643324;6.455536;0.568329;0;-20.06443;2.370918;;;;;;;2.578894;0.103149;0.568329;2.285668
-22.635136;6.475376;0.650204;0;-20.048058;2.371742;;;;;;;2.587082;0.102772;0.650204;2.284814
-22.626949;6.491834;0.732079;0;-20.031683;2.372248;;;;;;;2.595268;0.102839;0.732079;2.284213
-22.618763;6.505891;0.813953;0;-20.015308;2.372574;;;;;;;2.603455;0.102522;0.813953;2.284365
-22.610577;6.517382;0.895828;0;-19.998936;2.372625;;;;;;;2.611643;0.10194;0.895828;2.284668
-22.602388;6.52571;0.977703;0;-19.982561;2.372456;;;;;;;2.619829;0.10209;0.977703;2.285149
-22.594202;6.530864;1.059578;0;-19.966187;2.372147;;;;;;;2.628016;0.101921;1.059578;2.285832
-22.586014;6.533247;1.141453;0;-19.949814;2.371657;;;;;;;2.636202;0.102078;1.141453;2.286369
-22.577827;jun.36;1.223328;0;-19.933439;2.371004;;;;;;;2.64439;0.102024;1.223328;2.286994
-22.569641;6.532449;1.305202;0;-19.917065;2.37011;;;;;;;2.652576;0.101942;1.305202;2.287296
-22.561455;6.529181;1.387075;0;-19.900692;2.36912;;;;;;;2.660763;0.102428;1.387075;2.287721
-22.553267;6.523241;1.46895;0;-19.884317;2.368013;;;;;;;2.668951;0.102881;1.46895;2.288048
-22.54508;6.515506;1.550825;0;-19.867943;2.366816;;;;;;;2.677137;0.103408;1.550825;2.288248
-22.536892;6.504757;jan.27;0;-19.85157;2.365507;;;;;;;2.685324;0.103685;jan.27;2.288271
-22.528706;6.492043;1.714575;0;-19.835196;2.364121;;;;;;;2.693512;0.102663;1.714575;2.28838
-22.520519;6.477901;1.79645;0;-19.818821;2.362615;;;;;;;2.701698;0.101402;1.79645;2.28841
-22.512333;6.461018;1.878325;0;-19.802448;2.360949;;;;;;;2.709885;0.10064;1.878325;2.288564
-22.504145;6.441159;1.960199;0;-19.786074;2.359216;;;;;;;2.718073;0.101406;1.960199;2.288384
-22.495958;6.418369;2.042074;0;-19.769699;2.357433;;;;;;;2.726259;0.102158;2.042074;2.288224
-22.487772;6.394529;2.123949;0;-19.753326;2.355567;;;;;;;2.734446;0.103281;2.123949;2.288161
-22.479584;6.370069;2.205824;0;-19.736952;2.35372;;;;;;;2.742634;0.103655;2.205824;2.288201
-22.471397;6.344017;2.287699;0;-19.720577;2.351924;;;;;;;2.75082;0.104121;2.287699;2.288127
-22.463211;6.315833;2.369574;0;-19.704205;2.350037;;;;;;;2.759007;0.104765;2.369574;2.288126
-22.455023;6.286498;2.451448;0;-19.68783;2.348102;;;;;;;2.767195;0.105003;2.451448;2.28827
-22.446836;6.255123;2.533323;0;-19.671455;2.346204;;;;;;;2.775381;0.104483;2.533323;2.288244
-22.43865;6.223051;2.615198;0;-19.655083;2.344284;;;;;;;2.783567;0.10449;2.615198;2.288247
-22.430462;6.188627;2.697073;0;-19.638708;2.342351;;;;;;;2.791756;0.104659;2.697073;2.288239
-22.422276;6.152887;2.778948;0;-19.622334;2.340447;;;;;;;2.799942;0.104487;2.778948;2.288174
-22.414089;6.116919;2.860823;0;-19.605961;2.338512;;;;;;;2.808128;0.104579;2.860823;2.288295
-22.405901;6.080513;2.942698;0;-19.589586;2.336633;;;;;;;2.816317;0.104578;2.942698;2.288394
-22.397715;6.045086;3.02457;0;-19.573212;2.334778;;;;;;;2.824503;0.104488;3.02457;2.288557
-22.389528;6.007174;3.106445;0;-19.556839;2.332889;;;;;;;2.832689;0.104839;3.106445;2.288669
-22.38134;5.969224;3.18832;0;-19.540464;2.331041;;;;;;;2.840878;0.104705;3.18832;2.288783
-22.373154;5.930139;3.270195;0;-19.524092;2.329272;;;;;;;2.849064;0.104354;3.270195;2.288932
-22.364967;5.888084;3.35207;0;-19.507717;2.327533;;;;;;;2.85725;0.104233;3.35207;2.289108
-22.356779;5.84593;3.433945;0;-19.491343;2.325826;;;;;;;2.865438;0.103137;3.433945;2.289397
-22.348593;5.802733;3.51582;0;-19.47497;2.324166;;;;;;;2.873625;0.102206;3.51582;2.28977
-22.340406;5.759203;3.597694;0;-19.458595;2.322543;;;;;;;2.881811;0.102179;3.597694;2.29024
-22.332218;5.714967;3.679569;0;-19.442223;2.320984;;;;;;;2.889999;0.102133;3.679569;2.291099
-22.324032;5.669966;3.761444;0;-19.425848;2.319503;;;;;;;2.898186;0.102569;3.761444;2.292511
-22.315845;5.624172;3.843319;0;-19.409473;2.318058;;;;;;;2.906372;0.103192;3.843319;2.294357
-22.307657;5.578478;3.925194;0;-19.393101;2.316625;;;;;;;2.91456;0.103401;3.925194;2.296725
-22.299471;5.532947;4.007069;0;-19.376726;2.315226;;;;;;;2.922747;0.103615;4.007069;2.299527
-22.291285;5.487483;4.088943;0;-19.360352;2.313888;;;;;;;2.930933;0.103054;4.088943;2.302486
-22.283096;5.442229;4.170818;0;-19.343979;2.312628;;;;;;;2.939121;0.102925;4.170818;2.305541
-22.27491;5.395932;4.252693;0;-19.327604;2.311393;;;;;;;2.947308;0.102881;4.252693;2.308571
-22.266724;5.349719;4.334568;0;-19.31123;2.310169;;;;;;;2.955494;0.103346;4.334568;2.311363
-22.258535;5.304934;4.416443;0;-19.294857;2.309022;;;;;;;2.963682;0.103051;4.416443;2.313783
-22.250349;5.259915;4.498318;0;-19.278482;2.307897;;;;;;;2.971869;0.103278;4.498318;2.315674
-22.242163;5.214764;4.580193;0;-19.262108;2.306844;;;;;;;2.980055;0.103742;4.580193;2.316994
-22.233974;5.169754;4.662066;0;-19.245735;2.305855;;;;;;;2.988243;0.102758;4.662066;2.317743
-22.225788;5.124444;4.74394;0;-19.229361;2.304838;;;;;;;2.996429;0.102663;4.74394;2.317842
-22.217602;5.080169;4.825815;0;-19.212986;2.30391;;;;;;;3.004616;0.104074;4.825815;2.317342
-22.209414;5.035605;4.90769;0;-19.196613;2.303018;;;;;;;3.012804;0.103412;4.90769;2.316347
-22.201227;4.990525;4.989565;0;-19.180239;2.302208;;;;;;;3.02099;0.102945;4.989565;2.314885
-22.193041;4.94483;5.07144;0;-19.163864;2.301412;;;;;;;3.029177;0.103717;5.07144;2.313004
-22.184853;4.898802;5.153315;0;-19.147491;2.300631;;;;;;;3.037365;0.103326;5.153315;2.310803
-22.176666;4.85356;5.235189;0;-19.131117;2.299844;;;;;;;3.045551;0.102977;5.235189;2.308492
-22.16848;4.808572;5.317064;0;-19.114742;2.299119;;;;;;;3.053738;0.103843;5.317064;2.306071
-22.160294;4.764363;5.398939;0;-19.09837;2.298442;;;;;;;3.061926;0.104058;5.398939;2.303525
-22.152105;4.721117;5.480814;0;-19.081995;2.297857;;;;;;;3.070112;0.104563;5.480814;2.301241
-22.143919;4.678335;5.562689;0;-19.06562;2.297297;;;;;;;3.078299;0.106688;5.562689;2.299086
-22.135731;4.635984;5.644564;0;-19.049248;2.296749;;;;;;;3.086487;0.106104;5.644564;2.297103
-22.127544;4.594309;5.726439;0;-19.032873;2.296257;;;;;;;3.094673;0.10652;5.726439;2.295196
-22.119358;4.552792;5.808313;0;-19.016499;2.29583;;;;;;;3.102859;0.106914;5.808313;2.293734
-22.111172;4.511197;5.890188;0;-19.000126;2.295313;;;;;;;3.111048;0.107206;5.890188;2.292517
-22.102983;4.469871;5.972063;0;-18.983751;2.294858;;;;;;;3.119234;0.108053;5.972063;2.291357
-22.094797;4.429298;6.053938;0;-18.967377;2.294448;;;;;;;3.12742;0.108193;6.053938;2.290355
-22.086609;4.389622;6.135813;0;-18.951004;2.294093;;;;;;;3.135607;0.107956;6.135813;2.289541
-22.078423;4.350102;6.217686;0;-18.934629;2.293758;;;;;;;3.143795;0.108584;6.217686;2.288727
-22.070236;4.310706;6.299561;0;-18.918255;2.293469;;;;;;;3.151981;0.1085;6.299561;2.288175
-22.06205;apr.19;6.381435;0;-18.901882;2.293181;;;;;;;3.160168;0.110249;6.381435;2.28765
-22.053862;4.233432;6.46331;0;-18.885508;2.29283;;;;;;;3.168356;0.11089;6.46331;2.287253
-22.045675;4.194339;6.545185;0;-18.869133;2.29253;;;;;;;3.176542;0.110925;6.545185;2.286873
-22.037487;4.155829;6.62706;0;-18.85276;2.29228;;;;;;;3.184729;0.110933;6.62706;2.286529
-22.029301;4.118779;6.708935;0;-18.836386;2.292072;;;;;;;3.192917;0.112748;6.708935;2.286368
-22.021114;4.082432;6.79081;0;-18.820011;2.291909;;;;;;;3.201103;0.114253;6.79081;2.286356
-22.012928;4.046657;6.872684;0;-18.803638;2.291715;;;;;;;3.20929;0.114039;6.872684;2.286463
-22.00474;4.01054;6.954559;0;-18.787264;2.291571;;;;;;;3.217478;0.114034;6.954559;2.286494
-21.996553;3.975288;7.036434;0;-18.770889;2.291466;;;;;;;3.225664;0.115138;7.036434;2.286697
-21.988367;3.93964;7.118309;0;-18.754517;2.291332;;;;;;;3.23385;0.116015;7.118309;2.287174
-21.980179;3.904485;7.200184;0;-18.738142;2.291213;;;;;;;3.242039;0.116456;7.200184;2.287789
-21.971992;3.87112;7.282059;0;-18.721769;2.291081;;;;;;;3.250225;0.11667;7.282059;2.288803
-21.963806;3.837814;7.363934;0;-18.705395;2.290972;;;;;;;3.258411;0.117022;7.363934;feb.03
-21.955618;3.805825;7.445808;0;-18.68902;2.290889;;;;;;;mar.66;0.117926;7.445808;2.292202
-21.947432;3.77367;7.527683;0;-18.672647;2.290802;;;;;;;3.274786;0.118629;7.527683;2.294885
-21.939245;3.741062;7.609558;0;-18.656273;2.290701;;;;;;;3.282972;0.1183;7.609558;2.298402
-21.931057;3.708684;7.691433;0;-18.639898;2.290589;;;;;;;3.291161;0.118231;7.691433;2.302977
-21.922871;3.676854;7.773308;0;-18.623526;2.290493;;;;;;;3.299347;0.118879;7.773308;2.308719
-21.914684;3.643905;7.855183;0;-18.607151;2.29044;;;;;;;3.307533;0.118653;7.855183;2.316272
-21.906496;3.613173;7.937057;0;-18.590778;2.29041;;;;;;;3.315722;0.118329;7.937057;2.325948
-21.89831;3.583917;8.018932;0;-18.574404;2.290366;;;;;;;3.323908;0.118446;8.018932;2.338009
-21.890123;3.554796;8.100807;0;-18.558029;2.290306;;;;;;;3.332094;0.118334;8.100807;2.35286
-21.881935;3.525979;8.182682;0;-18.541656;2.290255;;;;;;;3.340282;0.118725;8.182682;2.371171
-21.873749;3.496342;8.264557;0;-18.525282;2.290215;;;;;;;3.348469;0.119723;8.264557;2.393544
-21.865562;3.467668;8.346432;0;-18.508907;2.290184;;;;;;;3.356655;0.119855;8.346432;2.419798
-21.857374;3.439951;8.428307;0;-18.492535;2.290157;;;;;;;3.364843;0.119688;8.428307;2.450605
-21.849188;3.411742;8.510181;0;-18.47616;2.290138;;;;;;;3.37303;0.118651;8.510181;2.487047
-21.841002;3.385222;8.592056;0;-18.459785;2.290101;;;;;;;3.381216;0.118976;8.592056;2.52873
-21.832813;3.360801;8.673927;0;-18.443413;2.290063;;;;;;;3.389404;0.119677;8.673927;2.575904
-21.824627;3.335683;8.755802;0;-18.427038;2.290068;;;;;;;3.397591;0.120173;8.755802;2.629566
-21.816441;3.310089;8.837677;0;-18.410664;2.290071;;;;;;;3.405777;0.12027;8.837677;2.689468
-21.808252;3.284677;8.919552;0;-18.394291;2.290052;;;;;;;3.413965;0.120312;8.919552;2.754387
-21.800066;3.259718;9.001427;0;-18.377916;2.290035;;;;;;;3.422152;0.120883;9.001427;2.825119
-21.79188;3.236002;9.083302;0;-18.361542;2.290049;;;;;;;3.430338;0.12128;9.083302;2.902577
-21.783691;3.212127;9.165176;0;-18.345169;2.290061;;;;;;;3.438526;0.121416;9.165176;2.984635
-21.775505;3.18866;9.247051;0;-18.328794;2.290076;;;;;;;3.446712;0.121816;9.247051;3.070443
-21.767319;3.165518;9.328926;0;-18.31242;2.290106;;;;;;;3.454899;0.122391;9.328926;3.160534
-21.75913;3.143674;9.410801;0;-18.296047;2.290083;;;;;;;3.463087;0.1227;9.410801;3.253975
-21.750944;3.121808;9.492676;0;-18.279673;2.290038;;;;;;;3.471273;0.122798;9.492676;3.348646
-21.742758;3.100492;9.574551;0;-18.263298;2.29001;;;;;;;3.47946;0.12232;9.574551;3.443241
-21.73457;3.078329;9.656425;0;-18.246925;2.289976;;;;;;;3.487648;0.122617;9.656425;3.539184
-21.726383;3.057397;sep.83;0;-18.230551;2.28996;;;;;;;3.495834;0.123264;sep.83;3.635444
-21.718197;3.036926;9.820175;0;-18.214176;2.289995;;;;;;;3.504021;0.122734;9.820175;3.728474
-21.710011;3.018245;9.90205;0;-18.197803;2.290032;;;;;;;3.512209;0.123004;9.90205;3.820129
-21.701822;2.999733;9.983925;0;-18.181429;2.29004;;;;;;;3.520395;0.124603;9.983925;3.909857
-21.693636;2.980254;10.0658;0;-18.165054;2.29004;;;;;;;3.528582;0.125624;10.0658;3.995269
-21.685448;2.960625;10.147675;0;-18.148682;2.290019;;;;;;;3.53677;0.126471;10.147675;4.075593
-21.677261;2.941784;10.229549;0;-18.132307;2.290013;;;;;;;3.544956;0.127492;10.229549;4.153472
-21.669075;2.923937;10.311424;0;-18.115932;2.290002;;;;;;;3.553143;0.128483;10.311424;4.22691
-21.660889;2.906595;10.393299;0;-18.09956;2.289981;;;;;;;3.561331;0.129949;10.393299;4.294055
-21.6527;2.889219;10.475174;0;-18.083185;2.289954;;;;;;;3.569517;0.130566;10.475174;4.357294
-21.644514;2.872129;10.557049;0;-18.066811;2.289996;;;;;;;3.577703;0.132199;10.557049;4.415177
-21.636326;2.85551;10.638924;0;-18.050438;2.28998;;;;;;;3.585892;0.133222;10.638924;4.466904
-21.628139;2.838543;10.720798;0;-18.034063;2.290029;;;;;;;3.594078;0.13381;10.720798;4.512156
-21.619953;2.821226;10.802673;0;-18.017689;2.29008;;;;;;;3.602264;0.134251;10.802673;4.55266
-21.611767;2.804668;10.884548;0;-18.001316;2.290116;;;;;;;3.610451;0.134614;10.884548;4.586631
-21.603579;2.789133;10.966423;0;-17.984941;2.290106;;;;;;;3.618639;0.134625;10.966423;4.614144
-21.595392;2.773501;11.048298;0;-17.968567;2.29013;;;;;;;3.626825;0.134603;11.048298;4.638065
-21.587204;2.757595;11.130173;0;-17.952194;2.290193;;;;;;;3.635012;0.135758;11.130173;4.655023
-21.579018;2.742797;11.212048;0;-17.93582;2.290233;;;;;;;mar.32;0.136297;11.212048;4.666492
-21.570831;2.728647;11.293922;0;-17.919445;2.290241;;;;;;;3.651386;0.137225;11.293922;4.673326
-21.562645;2.714336;11.375797;0;-17.903072;2.290265;;;;;;;3.659573;0.13769;11.375797;4.676597
-21.554457;2.699826;11.457672;0;-17.886698;2.290366;;;;;;;3.667761;0.138281;11.457672;4.675069
-21.54627;2.684351;11.539547;0;-17.870325;2.290457;;;;;;;3.675947;0.138876;11.539547;4.670634
-21.538084;2.669549;11.621422;0;-17.853951;2.290513;;;;;;;3.684134;0.139596;11.621422;4.663598
-21.529896;2.655884;11.703297;0;-17.837576;2.290556;;;;;;;3.692322;0.139583;11.703297;4.654294
-21.521709;2.644379;11.785172;0;-17.821203;2.290584;;;;;;;3.700508;0.140066;11.785172;4.64437
-21.513523;2.631488;11.867043;0;-17.804829;2.290606;;;;;;;3.708694;0.141471;11.867043;4.633794
-21.505335;2.617998;11.948917;0;-17.788456;2.290594;;;;;;;3.716883;0.142789;11.948917;4.62301
-21.497149;2.604873;12.030792;0;-17.772081;2.290647;;;;;;;3.725069;0.143074;12.030792;4.612817
-21.488962;2.592622;12.112667;0;-17.755707;2.290699;;;;;;;3.733255;0.143611;12.112667;4.603525
-21.480774;2.580387;12.194542;0;-17.739334;2.290735;;;;;;;3.741444;0.1446;12.194542;4.596235
-21.472588;2.568111;12.276417;0;-17.72296;2.290746;;;;;;;3.74963;0.144802;12.276417;4.589575
-21.464401;2.556047;12.358292;0;-17.706585;2.290775;;;;;;;3.757816;0.144573;12.358292;4.584663
-21.456213;2.545035;12.440166;0;-17.690212;2.290816;;;;;;;3.766005;0.144754;12.440166;4.581378
-21.448027;2.533553;12.522041;0;-17.673838;2.290854;;;;;;;3.774191;0.145276;12.522041;4.579385
-21.43984;2.522466;12.603916;0;-17.657463;2.290889;;;;;;;3.782377;0.145109;12.603916;4.578864
-21.431652;2.510891;12.685791;0;-17.64109;2.290941;;;;;;;3.790565;0.144732;12.685791;4.579786
-21.423466;2.499428;12.767666;0;-17.624716;2.291001;;;;;;;3.798752;0.145068;12.767666;4.582008
-21.415279;2.490245;12.849541;0;-17.608341;2.291062;;;;;;;3.806938;0.144854;12.849541;4.585338
